"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","41","53",".7736","2019-03-30 01:10:11.157000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","185","660",".2803","2019-03-30 01:10:29.027000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","7","154",".0455","2019-03-30 01:07:47.283000000"
"Alexander MD, Steven","Chlamydia","","","","2019-03-30 01:09:49.923000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","404","532",".7594","2019-03-30 01:09:20.603000000"
"Alexander MD, Steven","Diabetes Care Gaps ","150","154",".9740","2019-03-30 01:22:20.160000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","73","84",".8690","2019-03-30 03:22:36.623000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","51","72",".7083","2019-03-30 01:21:28.060000000"
"Alexander MD, Steven","Eye exam","72","154",".4675","2019-03-30 01:07:53.910000000"
"Alexander MD, Steven","Foot Exam","138","154",".8961","2019-03-30 03:20:18.950000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","153","154",".9935","2019-03-30 03:03:03.767000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","75","154",".4870","2019-03-30 01:08:11.237000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","139","154",".9026","2019-03-30 01:08:20.163000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","72","78",".9231","2019-03-30 01:08:44.527000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","387","407",".9509","2019-03-30 01:09:09.010000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","316","329",".9605","2019-03-30 01:08:56.597000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","133","177",".7514","2019-03-30 01:09:56.987000000"
"Alexander MD, Steven","Nephropathy Assessment ","104","154",".6753","2019-03-30 03:20:28.317000000"
"Alexander MD, Steven","Pap Smear Report","124","236",".5254","2019-03-30 01:22:28.783000000"
"Alexander MD, Steven","Pneumovax - DM","145","154",".9416","2019-03-30 03:20:37.757000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","390","456",".8553","2019-03-30 01:10:50.907000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","38","56",".6786","2019-03-30 01:11:01.443000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","11","11","1.0000","2019-03-30 01:08:38.477000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","299","339",".8820","2019-03-30 01:23:03.177000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","925","1152",".8030","2019-03-30 01:11:12.290000000"
"Alexander MD, Steven","WCV 3-6 yr","27","58",".4655","2019-03-30 02:35:32.880000000"
"Anderson MD, Greg","AAA Screening","81","98",".8265","2019-03-30 01:10:11.157000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","218","619",".3522","2019-03-30 01:10:29.027000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","4","99",".0404","2019-03-30 01:07:47.283000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2019-03-30 01:09:49.923000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","529","647",".8176","2019-03-30 01:09:20.603000000"
