"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","37","53",".6981","2018-10-15 00:42:38.633000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","188","670",".2806","2018-10-15 00:42:53.617000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","165",".0727","2018-10-15 00:40:38.563000000"
"Alexander MD, Steven","Chlamydia","","","","2018-10-15 00:42:22.803000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","400","537",".7449","2018-10-15 00:41:55.180000000"
"Alexander MD, Steven","Diabetes Care Gaps ","157","165",".9515","2018-10-15 00:52:47.060000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","75","90",".8333","2018-10-15 00:51:59.367000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","56","78",".7179","2018-10-15 00:51:53.180000000"
"Alexander MD, Steven","Eye exam","83","165",".5030","2018-10-15 00:40:44.613000000"
"Alexander MD, Steven","Foot Exam","150","165",".9091","2018-10-15 00:40:52.927000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","155","165",".9394","2018-10-15 02:09:17.453000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","92","165",".5576","2018-10-15 00:41:00.440000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","150","165",".9091","2018-10-15 00:41:06.800000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","65","79",".8228","2018-10-15 00:41:27.113000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","389","423",".9196","2018-10-15 00:41:44.380000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","326","344",".9477","2018-10-15 00:41:33.803000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","134","185",".7243","2018-10-15 00:42:28.507000000"
"Alexander MD, Steven","Nephropathy Assessment","126","165",".7636","2018-10-15 00:41:13.957000000"
"Alexander MD, Steven","Pap Smear Report","126","253",".4980","2018-10-15 00:52:55.340000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","154","165",".9333","2018-10-15 00:43:01.730000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","403","462",".8723","2018-10-15 00:43:09.760000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","43","63",".6825","2018-10-15 00:43:18.903000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","10","11",".9091","2018-10-15 00:41:21.863000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","301","346",".8699","2018-10-15 00:53:30.890000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","970","1209",".8023","2018-10-15 00:43:28.920000000"
"Alexander MD, Steven","WCV 3-6 yr","64","65",".9846","2018-10-15 01:47:36.220000000"
"Anderson MD, Greg","AAA Screening","83","103",".8058","2018-10-15 00:42:38.633000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","193","633",".3049","2018-10-15 00:42:53.617000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","103",".1165","2018-10-15 00:40:38.563000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2018-10-15 00:42:22.803000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","538","663",".8115","2018-10-15 00:41:55.180000000"
"Anderson MD, Greg","Diabetes Care Gaps ","101","103",".9806","2018-10-15 00:52:47.060000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","73","83",".8795","2018-10-15 00:51:59.367000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","56","70",".8000","2018-10-15 00:51:53.180000000"
"Anderson MD, Greg","Eye exam","64","103",".6214","2018-10-15 00:40:44.613000000"
"Anderson MD, Greg","Foot Exam","86","103",".8350","2018-10-15 00:40:52.927000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","97","103",".9417","2018-10-15 02:09:17.453000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","47","103",".4563","2018-10-15 00:41:00.440000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","90","103",".8738","2018-10-15 00:41:06.800000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","85","142",".5986","2018-10-15 00:41:27.113000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","336","435",".7724","2018-10-15 00:41:44.380000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","258","293",".8805","2018-10-15 00:41:33.803000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","116","161",".7205","2018-10-15 00:42:28.507000000"
"Anderson MD, Greg","Nephropathy Assessment","86","103",".8350","2018-10-15 00:41:13.957000000"
"Anderson MD, Greg","Pap Smear Report","132","181",".7293","2018-10-15 00:52:55.340000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","91","103",".8835","2018-10-15 00:43:01.730000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","326","389",".8380","2018-10-15 00:43:09.760000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","44","80",".5500","2018-10-15 00:43:18.903000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-10-15 00:41:21.863000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","250","332",".7530","2018-10-15 00:53:30.890000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1084","1299",".8345","2018-10-15 00:43:28.920000000"
"Anderson MD, Greg","WCV 3-6 yr","15","16",".9375","2018-10-15 01:47:36.220000000"
"Anderson MD, Rodney","AAA Screening","73","97",".7526","2018-10-15 00:42:38.633000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","103","820",".1256","2018-10-15 00:42:53.617000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","15","104",".1442","2018-10-15 00:40:38.563000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2018-10-15 00:42:22.803000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","575","705",".8156","2018-10-15 00:41:55.180000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","101","104",".9712","2018-10-15 00:52:47.060000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","54","67",".8060","2018-10-15 00:51:59.367000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","44","61",".7213","2018-10-15 00:51:53.180000000"
"Anderson MD, Rodney","Eye exam","65","104",".6250","2018-10-15 00:40:44.613000000"
"Anderson MD, Rodney","Foot Exam","76","104",".7308","2018-10-15 00:40:52.927000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","98","104",".9423","2018-10-15 02:09:17.453000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","53","104",".5096","2018-10-15 00:41:00.440000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","98","104",".9423","2018-10-15 00:41:06.800000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","60","91",".6593","2018-10-15 00:41:27.113000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","403","497",".8109","2018-10-15 00:41:44.380000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","352","406",".8670","2018-10-15 00:41:33.803000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","228","283",".8057","2018-10-15 00:42:28.507000000"
"Anderson MD, Rodney","Nephropathy Assessment","86","104",".8269","2018-10-15 00:41:13.957000000"
