"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","4","64",".0625","2018-01-14 23:40:15.387000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","184","708",".2599","2018-01-14 23:40:24.967000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","24","161",".1491","2018-01-14 23:39:02.147000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-01-14 23:40:04.307000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","394","558",".7061","2018-01-14 23:39:56.523000000"
"Alexander MD, Steven","Diabetes Care Gaps ","154","161",".9565","2018-01-14 23:47:36.587000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","79","90",".8778","2018-01-14 23:47:01.583000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","53","76",".6974","2018-01-14 23:46:56.990000000"
"Alexander MD, Steven","Eye exam","87","161",".5404","2018-01-14 23:39:06.507000000"
"Alexander MD, Steven","Foot Exam","145","161",".9006","2018-01-14 23:39:11.537000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","83","161",".5155","2018-01-14 23:39:17.227000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","146","161",".9068","2018-01-14 23:39:21.833000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","84",".8333","2018-01-14 23:39:37.040000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","396","437",".9062","2018-01-14 23:39:48.447000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","340","360",".9444","2018-01-14 23:39:41.977000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","123","191",".6440","2018-01-14 23:40:08.713000000"
"Alexander MD, Steven","Nephropathy Assessment","129","161",".8012","2018-01-14 23:39:26.977000000"
"Alexander MD, Steven","Pap Smear Report","134","273",".4908","2018-01-14 23:47:42.147000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","152","161",".9441","2018-01-14 23:40:30.747000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","413","475",".8695","2018-01-14 23:40:36.530000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","46","70",".6571","2018-01-14 23:40:43.560000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","11","11","1.0000","2018-01-14 23:39:33.070000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","329","374",".8797","2018-01-14 23:48:08.257000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","1006","1265",".7953","2018-01-14 23:40:51.140000000"
"Alexander MD, Steven","WCV 3-6 yr","60","67",".8955","2018-01-15 00:25:21.750000000"
"Anderson MD, Greg","AAA Screening","72","100",".7200","2018-01-14 23:40:15.387000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","136","641",".2122","2018-01-14 23:40:24.967000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","14","100",".1400","2018-01-14 23:39:02.147000000"
"Anderson MD, Greg","Chlamydia","4","9",".4444","2018-01-14 23:40:04.307000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","521","660",".7894","2018-01-14 23:39:56.523000000"
"Anderson MD, Greg","Diabetes Care Gaps ","97","100",".9700","2018-01-14 23:47:36.587000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","65","77",".8442","2018-01-14 23:47:01.583000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","59","65",".9077","2018-01-14 23:46:56.990000000"
"Anderson MD, Greg","Eye exam","52","100",".5200","2018-01-14 23:39:06.507000000"
"Anderson MD, Greg","Foot Exam","85","100",".8500","2018-01-14 23:39:11.537000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","35","100",".3500","2018-01-14 23:39:17.227000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","84","100",".8400","2018-01-14 23:39:21.833000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","102","161",".6335","2018-01-14 23:39:37.040000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","352","451",".7805","2018-01-14 23:39:48.447000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","259","299",".8662","2018-01-14 23:39:41.977000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","110","163",".6748","2018-01-14 23:40:08.713000000"
"Anderson MD, Greg","Nephropathy Assessment","83","100",".8300","2018-01-14 23:39:26.977000000"
"Anderson MD, Greg","Pap Smear Report","126","202",".6238","2018-01-14 23:47:42.147000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","84","100",".8400","2018-01-14 23:40:30.747000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","301","363",".8292","2018-01-14 23:40:36.530000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","39","90",".4333","2018-01-14 23:40:43.560000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","5","5","1.0000","2018-01-14 23:39:33.070000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","257","356",".7219","2018-01-14 23:48:08.257000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1079","1337",".8070","2018-01-14 23:40:51.140000000"
"Anderson MD, Greg","WCV 3-6 yr","15","16",".9375","2018-01-15 00:25:21.750000000"
"Anderson MD, Rodney","AAA Screening","68","107",".6355","2018-01-14 23:40:15.387000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","88","840",".1048","2018-01-14 23:40:24.967000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","100",".1100","2018-01-14 23:39:02.147000000"
"Anderson MD, Rodney","Chlamydia","1","6",".1667","2018-01-14 23:40:04.307000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","562","725",".7752","2018-01-14 23:39:56.523000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","92","100",".9200","2018-01-14 23:47:36.587000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","66",".8030","2018-01-14 23:47:01.583000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","42","58",".7241","2018-01-14 23:46:56.990000000"
"Anderson MD, Rodney","Eye exam","55","100",".5500","2018-01-14 23:39:06.507000000"
"Anderson MD, Rodney","Foot Exam","61","100",".6100","2018-01-14 23:39:11.537000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","47","100",".4700","2018-01-14 23:39:17.227000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","96","100",".9600","2018-01-14 23:39:21.833000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","72","100",".7200","2018-01-14 23:39:37.040000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","427","500",".8540","2018-01-14 23:39:48.447000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","369","409",".9022","2018-01-14 23:39:41.977000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","219","291",".7526","2018-01-14 23:40:08.713000000"
"Anderson MD, Rodney","Nephropathy Assessment","80","100",".8000","2018-01-14 23:39:26.977000000"
"Anderson MD, Rodney","Pap Smear Report","223","264",".8447","2018-01-14 23:47:42.147000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","85","100",".8500","2018-01-14 23:40:30.747000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","455","594",".7660","2018-01-14 23:40:36.530000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","33","50",".6600","2018-01-14 23:40:43.560000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","11","11","1.0000","2018-01-14 23:39:33.070000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","319","428",".7453","2018-01-14 23:48:08.257000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1089","1337",".8145","2018-01-14 23:40:51.140000000"
"Anderson MD, Rodney","WCV 3-6 yr","68","75",".9067","2018-01-15 00:25:21.750000000"
"Bates MD, Jennifer","AAA Screening","1","13",".0769","2018-01-14 23:40:15.387000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","38","318",".1195","2018-01-14 23:40:24.967000000"
"Bates MD, Jennifer","Blood Pressure NOT Controlled  >140/90 mm Hg    ","4","69",".0580","2018-01-14 23:39:02.147000000"
"Bates MD, Jennifer","Chlamydia","5","22",".2273","2018-01-14 23:40:04.307000000"
"Bates MD, Jennifer","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","220","315",".6984","2018-01-14 23:39:56.523000000"
"Ferndale Family Medical Center","Blood Pressure NOT Controlled  >140/90 mm Hg    ","69","644",".1136","2018-01-15 04:00:08.007000000"
"Island Family Physicians","Blood Pressure NOT Controlled  >140/90 mm Hg    ","78","411",".1730","2018-01-15 04:00:08.007000000"
"Lynden Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","126","931",".1326","2018-01-15 04:00:08.007000000"
"North Cascade Family Physicians","Blood Pressure NOT Controlled  >140/90 mm Hg    ","264","935",".2940","2018-01-15 04:00:08.007000000"
"North Sound Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","121","800",".1496","2018-01-15 04:00:08.007000000"
"Squalicum Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","71","438",".1493","2018-01-15 04:00:08.007000000"
"Whatcom Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","59","270",".1940","2018-01-15 04:00:08.007000000"
"Bellingham Bay Medical Center","Chlamydia","39","182",".2772","2018-01-15 04:00:08.007000000"
"Birch Bay Family Medicine","Chlamydia","7","31",".2526","2018-01-15 04:00:08.007000000"
"Everson Family Medicine","Chlamydia","2","3",".6667","2018-01-15 04:00:08.007000000"
"Family Health Associates","Chlamydia","41","130",".2976","2018-01-15 04:00:08.007000000"
"Ferndale Family Medical Center","Chlamydia","30","97",".2878","2018-01-15 04:00:08.007000000"
"Island Family Physicians","Chlamydia","14","47",".3300","2018-01-15 04:00:08.007000000"
"Lynden Family Medicine","Chlamydia","32","135",".2874","2018-01-15 04:00:08.007000000"
"North Cascade Family Physicians","Chlamydia","32","81",".4119","2018-01-15 04:00:08.007000000"
"North Sound Family Medicine","Chlamydia","62","288",".2203","2018-01-15 04:00:08.007000000"
"Squalicum Family Medicine","Chlamydia","42","186",".3248","2018-01-15 04:00:08.007000000"
"Whatcom Family Medicine","Chlamydia","8","26",".5555","2018-01-15 04:00:08.007000000"
"Bellingham Bay Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2613","3623",".7180","2018-01-15 04:00:08.007000000"
"Birch Bay Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1001","1965",".4876","2018-01-15 04:00:08.007000000"
"Everson Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","128","260",".4923","2018-01-15 04:00:08.007000000"
"Family Health Associates","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3327","4773",".6490","2018-01-15 04:00:08.007000000"
"Ferndale Family Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1865","2876",".6310","2018-01-15 04:00:08.007000000"
"Island Family Physicians","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1307","2216",".6097","2018-01-15 04:00:08.007000000"
"Lynden Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2777","4191",".6059","2018-01-15 04:00:08.007000000"
"North Cascade Family Physicians","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3199","5239",".6180","2018-01-15 04:00:08.007000000"
"North Sound Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3967","5450",".7198","2018-01-15 04:00:08.007000000"
"Squalicum Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2552","3566",".7149","2018-01-15 04:00:08.007000000"
"Whatcom Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1113","1602",".6607","2018-01-15 04:00:08.007000000"
"Bellingham Bay Medical Center","Diabetes Care Gaps ","396","435",".9021","2018-01-15 04:00:08.007000000"
"Birch Bay Family Medicine","Diabetes Care Gaps ","373","435",".8373","2018-01-15 04:00:08.007000000"
"Everson Family Medicine","Diabetes Care Gaps ","59","67",".8806","2018-01-15 04:00:08.007000000"
"Family Health Associates","Diabetes Care Gaps ","619","685",".8996","2018-01-15 04:00:08.007000000"
"Ferndale Family Medical Center","Diabetes Care Gaps ","568","644",".8564","2018-01-15 04:00:08.007000000"
"Island Family Physicians","Diabetes Care Gaps ","375","411",".9253","2018-01-15 04:00:08.007000000"
"Lynden Family Medicine","Diabetes Care Gaps ","849","931",".9107","2018-01-15 04:00:08.007000000"
"North Cascade Family Physicians","Diabetes Care Gaps ","888","935",".9562","2018-01-15 04:00:08.007000000"
"North Sound Family Medicine","Diabetes Care Gaps ","724","800",".8940","2018-01-15 04:00:08.007000000"
"Squalicum Family Medicine","Diabetes Care Gaps ","409","438",".9246","2018-01-15 04:00:08.007000000"
"Whatcom Family Medicine","Diabetes Care Gaps ","245","270",".9057","2018-01-15 04:00:08.007000000"
"Bellingham Bay Medical Center","DM PTS 40 to 75 w/STATIN","256","346",".7171","2018-01-15 04:00:08.007000000"
"Birch Bay Family Medicine","DM PTS 40 to 75 w/STATIN","206","329",".6205","2018-01-15 04:00:08.007000000"
