"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","41","61",".6721","2018-07-29 23:55:52.110000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","188","667",".2819","2018-07-29 23:56:03.500000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","162",".0679","2018-07-29 23:54:10.440000000"
"Alexander MD, Steven","Chlamydia","","1","","2018-07-29 23:55:38.767000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","398","539",".7384","2018-07-29 23:55:17.360000000"
"Alexander MD, Steven","Diabetes Care Gaps ","158","162",".9753","2018-07-30 00:04:46.937000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","76","86",".8837","2018-07-30 00:04:06.597000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","55","75",".7333","2018-07-30 00:04:01.267000000"
"Alexander MD, Steven","Eye exam","88","162",".5432","2018-07-29 23:54:15.660000000"
"Alexander MD, Steven","Foot Exam","146","162",".9012","2018-07-29 23:54:23.167000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","156","162",".9630","2018-07-30 01:05:51.473000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","84","162",".5185","2018-07-29 23:54:29.853000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","147","162",".9074","2018-07-29 23:54:35.230000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","64","78",".8205","2018-07-29 23:54:53.170000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","389","420",".9262","2018-07-29 23:55:08.280000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","327","342",".9561","2018-07-29 23:54:59.110000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","185",".7135","2018-07-29 23:55:43.813000000"
"Alexander MD, Steven","Nephropathy Assessment","116","162",".7160","2018-07-29 23:54:41.290000000"
"Alexander MD, Steven","Pap Smear Report","128","259",".4942","2018-07-30 00:04:53.140000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","151","162",".9321","2018-07-29 23:56:10.283000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","397","440",".9023","2018-07-29 23:56:16.973000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","43","62",".6935","2018-07-29 23:56:25.207000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","9","1.0000","2018-07-29 23:54:48.447000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","313","354",".8842","2018-07-30 00:05:19.287000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","987","1219",".8097","2018-07-29 23:56:33.363000000"
"Alexander MD, Steven","WCV 3-6 yr","64","65",".9846","2018-07-30 00:49:08.987000000"
"Anderson MD, Greg","AAA Screening","80","102",".7843","2018-07-29 23:55:52.110000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","180","628",".2866","2018-07-29 23:56:03.500000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","104",".0962","2018-07-29 23:54:10.440000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2018-07-29 23:55:38.767000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","525","656",".8003","2018-07-29 23:55:17.360000000"
"Anderson MD, Greg","Diabetes Care Gaps ","102","104",".9808","2018-07-30 00:04:46.937000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","70","81",".8642","2018-07-30 00:04:06.597000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","68",".8382","2018-07-30 00:04:01.267000000"
"Anderson MD, Greg","Eye exam","58","104",".5577","2018-07-29 23:54:15.660000000"
"Anderson MD, Greg","Foot Exam","84","104",".8077","2018-07-29 23:54:23.167000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","98","104",".9423","2018-07-30 01:05:51.473000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","41","104",".3942","2018-07-29 23:54:29.853000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","90","104",".8654","2018-07-29 23:54:35.230000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","92","149",".6174","2018-07-29 23:54:53.170000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","348","442",".7873","2018-07-29 23:55:08.280000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","263","293",".8976","2018-07-29 23:54:59.110000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","111","157",".7070","2018-07-29 23:55:43.813000000"
"Anderson MD, Greg","Nephropathy Assessment","91","104",".8750","2018-07-29 23:54:41.290000000"
"Anderson MD, Greg","Pap Smear Report","122","182",".6703","2018-07-30 00:04:53.140000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","92","104",".8846","2018-07-29 23:56:10.283000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","298","348",".8563","2018-07-29 23:56:16.973000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","43","85",".5059","2018-07-29 23:56:25.207000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-07-29 23:54:48.447000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","240","332",".7229","2018-07-30 00:05:19.287000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1063","1292",".8228","2018-07-29 23:56:33.363000000"
"Anderson MD, Greg","WCV 3-6 yr","14","15",".9333","2018-07-30 00:49:08.987000000"
"Anderson MD, Rodney","AAA Screening","82","108",".7593","2018-07-29 23:55:52.110000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","95","822",".1156","2018-07-29 23:56:03.500000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","100",".1000","2018-07-29 23:54:10.440000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2018-07-29 23:55:38.767000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","579","709",".8166","2018-07-29 23:55:17.360000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","96","100",".9600","2018-07-30 00:04:46.937000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","65",".8154","2018-07-30 00:04:06.597000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","43","58",".7414","2018-07-30 00:04:01.267000000"
"Anderson MD, Rodney","Eye exam","70","100",".7000","2018-07-29 23:54:15.660000000"
"Anderson MD, Rodney","Foot Exam","79","100",".7900","2018-07-29 23:54:23.167000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","94","100",".9400","2018-07-30 01:05:51.473000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","46","100",".4600","2018-07-29 23:54:29.853000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","94","100",".9400","2018-07-29 23:54:35.230000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","63","92",".6848","2018-07-29 23:54:53.170000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","408","497",".8209","2018-07-29 23:55:08.280000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","350","405",".8642","2018-07-29 23:54:59.110000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","225","282",".7979","2018-07-29 23:55:43.813000000"
"Anderson MD, Rodney","Nephropathy Assessment","87","100",".8700","2018-07-29 23:54:41.290000000"
"Anderson MD, Rodney","Pap Smear Report","206","248",".8306","2018-07-30 00:04:53.140000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","87","100",".8700","2018-07-29 23:56:10.283000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","472","572",".8252","2018-07-29 23:56:16.973000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","29","44",".6591","2018-07-29 23:56:25.207000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","9","9","1.0000","2018-07-29 23:54:48.447000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","284","421",".6746","2018-07-30 00:05:19.287000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1079","1312",".8224","2018-07-29 23:56:33.363000000"
"Anderson MD, Rodney","WCV 3-6 yr","62","64",".9688","2018-07-30 00:49:08.987000000"
"Bates MD, Jennifer","AAA Screening","1","11",".0909","2018-07-29 23:55:52.110000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","39","304",".1283","2018-07-29 23:56:03.500000000"
"North Cascade Family Physicians","DM PTS 40 to 75 w/STATIN","573","755",".7688","2018-07-30 04:00:04.770000000"
"North Sound Family Medicine","DM PTS 40 to 75 w/STATIN","491","622",".7807","2018-07-30 04:00:04.770000000"
"Squalicum Family Medicine","DM PTS 40 to 75 w/STATIN","237","340",".6766","2018-07-30 04:00:04.770000000"
"Whatcom Family Medicine","DM PTS 40 to 75 w/STATIN","131","205",".6878","2018-07-30 04:00:04.770000000"
"Bellingham Bay Medical Center","DM PTS 55-75 w/ACE/ARB","213","269",".7754","2018-07-30 04:00:04.770000000"
"Birch Bay Family Medicine","DM PTS 55-75 w/ACE/ARB","155","207",".7562","2018-07-30 04:00:04.770000000"
"Family Health Associates","DM PTS 55-75 w/ACE/ARB","307","391",".8017","2018-07-30 04:00:04.770000000"
"Ferndale Family Medical Center","DM PTS 55-75 w/ACE/ARB","284","396",".7262","2018-07-30 04:00:04.770000000"
"Island Family Physicians","DM PTS 55-75 w/ACE/ARB","163","232",".7012","2018-07-30 04:00:04.770000000"
"Lynden Family Medicine","DM PTS 55-75 w/ACE/ARB","411","537",".7650","2018-07-30 04:00:04.770000000"
"North Cascade Family Physicians","DM PTS 55-75 w/ACE/ARB","421","551",".7656","2018-07-30 04:00:04.770000000"
"North Sound Family Medicine","DM PTS 55-75 w/ACE/ARB","406","502",".7963","2018-07-30 04:00:04.770000000"
"Squalicum Family Medicine","DM PTS 55-75 w/ACE/ARB","203","259",".7646","2018-07-30 04:00:04.770000000"
"Whatcom Family Medicine","DM PTS 55-75 w/ACE/ARB","110","161",".7100","2018-07-30 04:00:04.770000000"
"Bellingham Bay Medical Center","Eye exam","232","427",".5352","2018-07-30 04:00:04.770000000"
"Birch Bay Family Medicine","Eye exam","125","332",".3683","2018-07-30 04:00:04.770000000"
"Family Health Associates","Eye exam","328","675",".4854","2018-07-30 04:00:04.770000000"
"Ferndale Family Medical Center","Eye exam","240","701",".3277","2018-07-30 04:00:04.770000000"
"Island Family Physicians","Eye exam","205","414",".4970","2018-07-30 04:00:04.770000000"
"Lynden Family Medicine","Eye exam","414","1004",".3925","2018-07-30 04:00:04.770000000"
"North Cascade Family Physicians","Eye exam","592","949",".6366","2018-07-30 04:00:04.770000000"
"North Sound Family Medicine","Eye exam","366","792",".4586","2018-07-30 04:00:04.770000000"
"Squalicum Family Medicine","Eye exam","227","443",".5129","2018-07-30 04:00:04.770000000"
"Whatcom Family Medicine","Eye exam","105","269",".4408","2018-07-30 04:00:04.770000000"
"Bellingham Bay Medical Center","Foot Exam","309","427",".7185","2018-07-30 04:00:04.770000000"
"Birch Bay Family Medicine","Foot Exam","258","332",".7756","2018-07-30 04:00:04.770000000"
"Family Health Associates","Foot Exam","498","675",".7441","2018-07-30 04:00:04.770000000"
"Ferndale Family Medical Center","Foot Exam","467","701",".6550","2018-07-30 04:00:04.770000000"
"Island Family Physicians","Foot Exam","331","414",".8029","2018-07-30 04:00:04.770000000"
"Lynden Family Medicine","Foot Exam","729","1004",".7293","2018-07-30 04:00:04.770000000"
"North Cascade Family Physicians","Foot Exam","745","949",".7856","2018-07-30 04:00:04.770000000"
"North Sound Family Medicine","Foot Exam","619","792",".7574","2018-07-30 04:00:04.770000000"
"Squalicum Family Medicine","Foot Exam","337","443",".7325","2018-07-30 04:00:04.770000000"
"Whatcom Family Medicine","Foot Exam","227","269",".8630","2018-07-30 04:00:04.770000000"
"Bellingham Bay Medical Center","HbA1c test last 365 days     ","381","427",".8755","2018-07-30 04:00:04.770000000"
"Birch Bay Family Medicine","HbA1c test last 365 days     ","278","332",".8337","2018-07-30 04:00:04.770000000"
"Family Health Associates","HbA1c test last 365 days     ","612","675",".9141","2018-07-30 04:00:04.770000000"
"Ferndale Family Medical Center","HbA1c test last 365 days     ","615","701",".8691","2018-07-30 04:00:04.770000000"
"Island Family Physicians","HbA1c test last 365 days     ","360","414",".8662","2018-07-30 04:00:04.770000000"
"Lynden Family Medicine","HbA1c test last 365 days     ","919","1004",".9090","2018-07-30 04:00:04.770000000"
"North Cascade Family Physicians","HbA1c test last 365 days     ","890","949",".9391","2018-07-30 04:00:04.770000000"
