"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","44","55",".8000","2019-02-04 01:01:01.323000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","190","659",".2883","2019-02-04 01:01:18.093000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","157",".0701","2019-02-04 00:58:48.750000000"
"Alexander MD, Steven","Chlamydia","","","","2019-02-04 01:00:44.293000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","409","534",".7659","2019-02-04 01:00:16.620000000"
"Alexander MD, Steven","Diabetes Care Gaps ","152","157",".9682","2019-02-04 01:11:46.080000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","52","75",".6933","2019-02-04 01:10:55.140000000"
"Alexander MD, Steven","Eye exam","81","157",".5159","2019-02-04 00:58:55.060000000"
"Alexander MD, Steven","Foot Exam","135","157",".8599","2019-02-04 02:51:38.950000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","154","157",".9809","2019-02-04 02:34:51.347000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","84","157",".5350","2019-02-04 00:59:13.010000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","145","157",".9236","2019-02-04 00:59:19.557000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","79",".8861","2019-02-04 00:59:43.560000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","383","410",".9341","2019-02-04 01:00:05.840000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","315","331",".9517","2019-02-04 00:59:54.637000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","178",".7416","2019-02-04 01:00:50.370000000"
"Alexander MD, Steven","Nephropathy Assessment ","108","157",".6879","2019-02-04 02:51:46.323000000"
"Alexander MD, Steven","Pap Smear Report","128","241",".5311","2019-02-04 01:11:53.863000000"
"Alexander MD, Steven","Pneumovax - DM","148","157",".9427","2019-02-04 02:51:54.277000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","391","454",".8612","2019-02-04 01:01:41.167000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","41","61",".6721","2019-02-04 01:01:52.340000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","12","12","1.0000","2019-02-04 00:59:37.933000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","297","340",".8735","2019-02-04 01:12:30.580000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","950","1176",".8078","2019-02-04 01:02:02.353000000"
"Alexander MD, Steven","WCV 3-6 yr","25","59",".4237","2019-02-04 02:10:47.640000000"
"Anderson MD, Greg","AAA Screening","80","98",".8163","2019-02-04 01:01:01.323000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","209","623",".3355","2019-02-04 01:01:18.093000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","103",".0971","2019-02-04 00:58:48.750000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2019-02-04 01:00:44.293000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","537","656",".8186","2019-02-04 01:00:16.620000000"
"Anderson MD, Greg","Diabetes Care Gaps ","101","103",".9806","2019-02-04 01:11:46.080000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","55","70",".7857","2019-02-04 01:10:55.140000000"
"Anderson MD, Greg","Eye exam","72","103",".6990","2019-02-04 00:58:55.060000000"
"Anderson MD, Greg","Foot Exam","90","103",".8738","2019-02-04 02:51:38.950000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","99","103",".9612","2019-02-04 02:34:51.347000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","46","103",".4466","2019-02-04 00:59:13.010000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","94","103",".9126","2019-02-04 00:59:19.557000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","91","132",".6894","2019-02-04 00:59:43.560000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","345","416",".8293","2019-02-04 01:00:05.840000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","258","284",".9085","2019-02-04 00:59:54.637000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","119","159",".7484","2019-02-04 01:00:50.370000000"
"Anderson MD, Greg","Nephropathy Assessment ","83","103",".8058","2019-02-04 02:51:46.323000000"
"Anderson MD, Greg","Pap Smear Report","129","176",".7330","2019-02-04 01:11:53.863000000"
"Anderson MD, Greg","Pneumovax - DM","94","103",".9126","2019-02-04 02:51:54.277000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","328","388",".8454","2019-02-04 01:01:41.167000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","40","74",".5405","2019-02-04 01:01:52.340000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","5","5","1.0000","2019-02-04 00:59:37.933000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","238","325",".7323","2019-02-04 01:12:30.580000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1075","1279",".8405","2019-02-04 01:02:02.353000000"
"Anderson MD, Greg","WCV 3-6 yr","12","18",".6667","2019-02-04 02:10:47.640000000"
"Anderson MD, Rodney","AAA Screening","61","84",".7262","2019-02-04 01:01:01.323000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","92","746",".1233","2019-02-04 01:01:18.093000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","20","98",".2041","2019-02-04 00:58:48.750000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2019-02-04 01:00:44.293000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","520","633",".8215","2019-02-04 01:00:16.620000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","96","98",".9796","2019-02-04 01:11:46.080000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","41","59",".6949","2019-02-04 01:10:55.140000000"
"Anderson MD, Rodney","Eye exam","49","98",".5000","2019-02-04 00:58:55.060000000"
"Anderson MD, Rodney","Foot Exam","80","98",".8163","2019-02-04 02:51:38.950000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","94","98",".9592","2019-02-04 02:34:51.347000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","53","98",".5408","2019-02-04 00:59:13.010000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","91","98",".9286","2019-02-04 00:59:19.557000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","58","90",".6444","2019-02-04 00:59:43.560000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","388","468",".8291","2019-02-04 01:00:05.840000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","342","378",".9048","2019-02-04 00:59:54.637000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","212","251",".8446","2019-02-04 01:00:50.370000000"
"Anderson MD, Rodney","Nephropathy Assessment ","81","98",".8265","2019-02-04 02:51:46.323000000"
"Anderson MD, Rodney","Pap Smear Report","177","226",".7832","2019-02-04 01:11:53.863000000"
"Anderson MD, Rodney","Pneumovax - DM","85","98",".8673","2019-02-04 02:51:54.277000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","454","551",".8240","2019-02-04 01:01:41.167000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","24","38",".6316","2019-02-04 01:01:52.340000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","9","9","1.0000","2019-02-04 00:59:37.933000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","278","376",".7394","2019-02-04 01:12:30.580000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","992","1208",".8212","2019-02-04 01:02:02.353000000"
"Anderson MD, Rodney","WCV 3-6 yr","42","60",".7000","2019-02-04 02:10:47.640000000"
"Bates MD, Jennifer","AAA Screening","1","12",".0833","2019-02-04 01:01:01.323000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","39","305",".1279","2019-02-04 01:01:18.093000000"
"Bates MD, Jennifer","Blood Pressure NOT Controlled  >140/90 mm Hg    ","3","67",".0448","2019-02-04 00:58:48.750000000"
"Bates MD, Jennifer","Chlamydia","9","19",".4737","2019-02-04 01:00:44.293000000"
"Bates MD, Jennifer","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","216","307",".7036","2019-02-04 01:00:16.620000000"
"Bates MD, Jennifer","Diabetes Care Gaps ","66","67",".9851","2019-02-04 01:11:46.080000000"
"Squalicum Family Medicine","Chlamydia","34","145",".2561","2019-02-04 04:00:09.650000000"
"Whatcom Family Medicine","Chlamydia","4","18",".6000","2019-02-04 04:00:09.650000000"
"Bellingham Bay Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2589","3409",".7603","2019-02-04 04:00:09.650000000"
"Birch Bay Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","876","1652",".5271","2019-02-04 04:00:09.650000000"
"Family Health Associates","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3418","4580",".7511","2019-02-04 04:00:09.650000000"
"Ferndale Family Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2037","3228",".6134","2019-02-04 04:00:09.650000000"
"Island Family Physicians","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1406","2247",".6386","2019-02-04 04:00:09.650000000"
"Lynden Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3061","4350",".6907","2019-02-04 04:00:09.650000000"
"North Cascade Family Physicians","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3443","5233",".6379","2019-02-04 04:00:09.650000000"
"North Sound Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","4201","5530",".7352","2019-02-04 04:00:09.650000000"
"Squalicum Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2774","3784",".7223","2019-02-04 04:00:09.650000000"
"Whatcom Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1101","1552",".7166","2019-02-04 04:00:09.650000000"
"Bellingham Bay Medical Center","Diabetes Care Gaps ","378","399",".9505","2019-02-04 04:00:09.650000000"
"Birch Bay Family Medicine","Diabetes Care Gaps ","324","367",".8974","2019-02-04 04:00:09.650000000"
"Family Health Associates","Diabetes Care Gaps ","631","673",".9321","2019-02-04 04:00:09.650000000"
"Ferndale Family Medical Center","Diabetes Care Gaps ","658","738",".8920","2019-02-04 04:00:09.650000000"
"Island Family Physicians","Diabetes Care Gaps ","395","429",".9211","2019-02-04 04:00:09.650000000"
"Lynden Family Medicine","Diabetes Care Gaps ","911","995",".9179","2019-02-04 04:00:09.650000000"
"North Cascade Family Physicians","Diabetes Care Gaps ","939","978",".9546","2019-02-04 04:00:09.650000000"
"North Sound Family Medicine","Diabetes Care Gaps ","760","836",".9057","2019-02-04 04:00:09.650000000"
"Squalicum Family Medicine","Diabetes Care Gaps ","412","450",".9198","2019-02-04 04:00:09.650000000"
"Whatcom Family Medicine","Diabetes Care Gaps ","239","265",".9236","2019-02-04 04:00:09.650000000"
"Bellingham Bay Medical Center","DM PTS 55-75 w/ACE/ARB","198","253",".7555","2019-02-04 04:00:09.650000000"
"Birch Bay Family Medicine","DM PTS 55-75 w/ACE/ARB","178","228",".7983","2019-02-04 04:00:09.650000000"
"Family Health Associates","DM PTS 55-75 w/ACE/ARB","304","396",".7720","2019-02-04 04:00:09.650000000"
"Ferndale Family Medical Center","DM PTS 55-75 w/ACE/ARB","302","418",".7316","2019-02-04 04:00:09.650000000"
"Island Family Physicians","DM PTS 55-75 w/ACE/ARB","174","239",".7427","2019-02-04 04:00:09.650000000"
"Lynden Family Medicine","DM PTS 55-75 w/ACE/ARB","390","522",".7483","2019-02-04 04:00:09.650000000"
