"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","40","62",".6452","2018-07-01 23:59:35.647000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","193","700",".2757","2018-07-01 23:59:46.853000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","14","162",".0864","2018-07-01 23:57:59.920000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-07-01 23:59:22.210000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","398","545",".7303","2018-07-01 23:59:04.397000000"
"Alexander MD, Steven","Diabetes Care Gaps ","158","162",".9753","2018-07-02 00:08:20.650000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","77","86",".8953","2018-07-02 00:07:40.377000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","54","75",".7200","2018-07-02 00:07:35.890000000"
"Alexander MD, Steven","Eye exam","91","162",".5617","2018-07-01 23:58:05.090000000"
"Alexander MD, Steven","Foot Exam","144","162",".8889","2018-07-01 23:58:11.130000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","155","162",".9568","2018-07-02 01:09:37.627000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","85","162",".5247","2018-07-01 23:58:17.693000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","148","162",".9136","2018-07-01 23:58:23.083000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","63","79",".7975","2018-07-01 23:58:40.147000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","394","423",".9314","2018-07-01 23:58:55.083000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","337","348",".9684","2018-07-01 23:58:46.147000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","187",".7059","2018-07-01 23:59:27.443000000"
"Alexander MD, Steven","Nephropathy Assessment","111","162",".6852","2018-07-01 23:58:29.193000000"
"Alexander MD, Steven","Pap Smear Report","128","261",".4904","2018-07-02 00:08:26.993000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","150","162",".9259","2018-07-01 23:59:53.837000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","408","467",".8737","2018-07-02 00:00:00.557000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","43","62",".6935","2018-07-02 00:00:08.780000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","9","1.0000","2018-07-01 23:58:35.223000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","317","358",".8855","2018-07-02 00:08:57.853000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","988","1229",".8039","2018-07-02 00:00:17.123000000"
"Alexander MD, Steven","WCV 3-6 yr","64","65",".9846","2018-07-02 00:52:14.477000000"
"Anderson MD, Greg","AAA Screening","80","104",".7692","2018-07-01 23:59:35.647000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","176","642",".2741","2018-07-01 23:59:46.853000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","101",".0990","2018-07-01 23:57:59.920000000"
"Anderson MD, Greg","Chlamydia","2","6",".3333","2018-07-01 23:59:22.210000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","525","654",".8028","2018-07-01 23:59:04.397000000"
"Anderson MD, Greg","Diabetes Care Gaps ","100","101",".9901","2018-07-02 00:08:20.650000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","66","78",".8462","2018-07-02 00:07:40.377000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","56","65",".8615","2018-07-02 00:07:35.890000000"
"Anderson MD, Greg","Eye exam","61","101",".6040","2018-07-01 23:58:05.090000000"
"Anderson MD, Greg","Foot Exam","81","101",".8020","2018-07-01 23:58:11.130000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","97","101",".9604","2018-07-02 01:09:37.627000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","34","101",".3366","2018-07-01 23:58:17.693000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","85","101",".8416","2018-07-01 23:58:23.083000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","92","152",".6053","2018-07-01 23:58:40.147000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","340","443",".7675","2018-07-01 23:58:55.083000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","266","306",".8693","2018-07-01 23:58:46.147000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","108","155",".6968","2018-07-01 23:59:27.443000000"
"Anderson MD, Greg","Nephropathy Assessment","91","101",".9010","2018-07-01 23:58:29.193000000"
"Anderson MD, Greg","Pap Smear Report","119","182",".6538","2018-07-02 00:08:26.993000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","90","101",".8911","2018-07-01 23:59:53.837000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","314","375",".8373","2018-07-02 00:00:00.557000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","43","85",".5059","2018-07-02 00:00:08.780000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-07-01 23:58:35.223000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","239","336",".7113","2018-07-02 00:08:57.853000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1060","1293",".8198","2018-07-02 00:00:17.123000000"
"Anderson MD, Greg","WCV 3-6 yr","13","14",".9286","2018-07-02 00:52:14.477000000"
"Anderson MD, Rodney","AAA Screening","82","108",".7593","2018-07-01 23:59:35.647000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","95","841",".1130","2018-07-01 23:59:46.853000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","100",".1100","2018-07-01 23:57:59.920000000"
"Anderson MD, Rodney","Chlamydia","1","5",".2000","2018-07-01 23:59:22.210000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","575","710",".8099","2018-07-01 23:59:04.397000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","96","100",".9600","2018-07-02 00:08:20.650000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","65",".8154","2018-07-02 00:07:40.377000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","43","58",".7414","2018-07-02 00:07:35.890000000"
"Anderson MD, Rodney","Eye exam","67","100",".6700","2018-07-01 23:58:05.090000000"
"Anderson MD, Rodney","Foot Exam","77","100",".7700","2018-07-01 23:58:11.130000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","95","100",".9500","2018-07-02 01:09:37.627000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","46","100",".4600","2018-07-01 23:58:17.693000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","96","100",".9600","2018-07-01 23:58:23.083000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","68","94",".7234","2018-07-01 23:58:40.147000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","407","498",".8173","2018-07-01 23:58:55.083000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","353","413",".8547","2018-07-01 23:58:46.147000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","223","284",".7852","2018-07-01 23:59:27.443000000"
"Anderson MD, Rodney","Nephropathy Assessment","88","100",".8800","2018-07-01 23:58:29.193000000"
"Anderson MD, Rodney","Pap Smear Report","207","248",".8347","2018-07-02 00:08:26.993000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","87","100",".8700","2018-07-01 23:59:53.837000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","475","600",".7917","2018-07-02 00:00:00.557000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","29","44",".6591","2018-07-02 00:00:08.780000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-07-01 23:58:35.223000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","295","421",".7007","2018-07-02 00:08:57.853000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1083","1315",".8236","2018-07-02 00:00:17.123000000"
"Anderson MD, Rodney","WCV 3-6 yr","61","63",".9683","2018-07-02 00:52:14.477000000"
"Bates MD, Jennifer","AAA Screening","1","11",".0909","2018-07-01 23:59:35.647000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","40","315",".1270","2018-07-01 23:59:46.853000000"
