"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","40","62",".6452","2018-06-25 00:10:09.733000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","190","697",".2726","2018-06-25 00:10:21.800000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","13","162",".0802","2018-06-25 00:08:28.230000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-06-25 00:09:54.623000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","395","544",".7261","2018-06-25 00:09:37.123000000"
"Alexander MD, Steven","Diabetes Care Gaps ","158","162",".9753","2018-06-25 00:18:53.300000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","77","86",".8953","2018-06-25 00:18:12.940000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","54","75",".7200","2018-06-25 00:18:08.347000000"
"Alexander MD, Steven","Eye exam","90","162",".5556","2018-06-25 00:08:33.390000000"
"Alexander MD, Steven","Foot Exam","144","162",".8889","2018-06-25 00:08:39.420000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","156","162",".9630","2018-06-25 01:18:45.647000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","84","162",".5185","2018-06-25 00:08:45.950000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","148","162",".9136","2018-06-25 00:08:51.357000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","63","79",".7975","2018-06-25 00:09:09.467000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","390","421",".9264","2018-06-25 00:09:28.030000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","334","346",".9653","2018-06-25 00:09:19.063000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","187",".7059","2018-06-25 00:09:59.797000000"
"Alexander MD, Steven","Nephropathy Assessment","109","162",".6728","2018-06-25 00:08:57.390000000"
"Alexander MD, Steven","Pap Smear Report","126","262",".4809","2018-06-25 00:18:59.630000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","150","162",".9259","2018-06-25 00:10:28.770000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","406","464",".8750","2018-06-25 00:10:35.867000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","43","63",".6825","2018-06-25 00:10:43.617000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","9","1.0000","2018-06-25 00:09:04.560000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","314","358",".8771","2018-06-25 00:19:26.067000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","986","1227",".8036","2018-06-25 00:10:52.103000000"
"Alexander MD, Steven","WCV 3-6 yr","64","65",".9846","2018-06-25 01:01:58.550000000"
"Anderson MD, Greg","AAA Screening","80","105",".7619","2018-06-25 00:10:09.733000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","175","642",".2726","2018-06-25 00:10:21.800000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","101",".0990","2018-06-25 00:08:28.230000000"
"Anderson MD, Greg","Chlamydia","2","6",".3333","2018-06-25 00:09:54.623000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","530","657",".8067","2018-06-25 00:09:37.123000000"
"Anderson MD, Greg","Diabetes Care Gaps ","100","101",".9901","2018-06-25 00:18:53.300000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","67","79",".8481","2018-06-25 00:18:12.940000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","66",".8636","2018-06-25 00:18:08.347000000"
"Anderson MD, Greg","Eye exam","60","101",".5941","2018-06-25 00:08:33.390000000"
"Anderson MD, Greg","Foot Exam","81","101",".8020","2018-06-25 00:08:39.420000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","98","101",".9703","2018-06-25 01:18:45.647000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","34","101",".3366","2018-06-25 00:08:45.950000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","84","101",".8317","2018-06-25 00:08:51.357000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","92","152",".6053","2018-06-25 00:09:09.467000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","341","444",".7680","2018-06-25 00:09:28.030000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","265","307",".8632","2018-06-25 00:09:19.063000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","111","156",".7115","2018-06-25 00:09:59.797000000"
"Anderson MD, Greg","Nephropathy Assessment","92","101",".9109","2018-06-25 00:08:57.390000000"
"Anderson MD, Greg","Pap Smear Report","122","183",".6667","2018-06-25 00:18:59.630000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","90","101",".8911","2018-06-25 00:10:28.770000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","313","375",".8347","2018-06-25 00:10:35.867000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","43","86",".5000","2018-06-25 00:10:43.617000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-06-25 00:09:04.560000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","238","337",".7062","2018-06-25 00:19:26.067000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1065","1298",".8205","2018-06-25 00:10:52.103000000"
"Anderson MD, Greg","WCV 3-6 yr","12","13",".9231","2018-06-25 01:01:58.550000000"
"Anderson MD, Rodney","AAA Screening","82","108",".7593","2018-06-25 00:10:09.733000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","95","841",".1130","2018-06-25 00:10:21.800000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","100",".1100","2018-06-25 00:08:28.230000000"
"Anderson MD, Rodney","Chlamydia","1","5",".2000","2018-06-25 00:09:54.623000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","574","711",".8073","2018-06-25 00:09:37.123000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","96","100",".9600","2018-06-25 00:18:53.300000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","65",".8154","2018-06-25 00:18:12.940000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","42","58",".7241","2018-06-25 00:18:08.347000000"
"Anderson MD, Rodney","Eye exam","65","100",".6500","2018-06-25 00:08:33.390000000"
"Anderson MD, Rodney","Foot Exam","77","100",".7700","2018-06-25 00:08:39.420000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","95","100",".9500","2018-06-25 01:18:45.647000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","46","100",".4600","2018-06-25 00:08:45.950000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","96","100",".9600","2018-06-25 00:08:51.357000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","67","94",".7128","2018-06-25 00:09:09.467000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","404","498",".8112","2018-06-25 00:09:28.030000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","349","413",".8450","2018-06-25 00:09:19.063000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","222","284",".7817","2018-06-25 00:09:59.797000000"
"Anderson MD, Rodney","Nephropathy Assessment","88","100",".8800","2018-06-25 00:08:57.390000000"
"Anderson MD, Rodney","Pap Smear Report","206","248",".8306","2018-06-25 00:18:59.630000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","87","100",".8700","2018-06-25 00:10:28.770000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","475","600",".7917","2018-06-25 00:10:35.867000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","29","44",".6591","2018-06-25 00:10:43.617000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-06-25 00:09:04.560000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","299","422",".7085","2018-06-25 00:19:26.067000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1086","1317",".8246","2018-06-25 00:10:52.103000000"
"Anderson MD, Rodney","WCV 3-6 yr","60","62",".9677","2018-06-25 01:01:58.550000000"
"Bates MD, Jennifer","AAA Screening","1","11",".0909","2018-06-25 00:10:09.733000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","40","316",".1266","2018-06-25 00:10:21.800000000"
"North Cascade Family Physicians","DM PTS 40 to 75 w/STATIN","566","747",".7682","2018-06-25 04:00:04.483000000"
"North Sound Family Medicine","DM PTS 40 to 75 w/STATIN","485","616",".7755","2018-06-25 04:00:04.483000000"
"Squalicum Family Medicine","DM PTS 40 to 75 w/STATIN","239","343",".6811","2018-06-25 04:00:04.483000000"
"Whatcom Family Medicine","DM PTS 40 to 75 w/STATIN","129","205",".6698","2018-06-25 04:00:04.483000000"
"Bellingham Bay Medical Center","DM PTS 55-75 w/ACE/ARB","216","270",".7740","2018-06-25 04:00:04.483000000"
"Birch Bay Family Medicine","DM PTS 55-75 w/ACE/ARB","180","253",".6983","2018-06-25 04:00:04.483000000"
"Family Health Associates","DM PTS 55-75 w/ACE/ARB","311","397",".8030","2018-06-25 04:00:04.483000000"
"Ferndale Family Medical Center","DM PTS 55-75 w/ACE/ARB","279","389",".7264","2018-06-25 04:00:04.483000000"
"Island Family Physicians","DM PTS 55-75 w/ACE/ARB","161","228",".7149","2018-06-25 04:00:04.483000000"
"Lynden Family Medicine","DM PTS 55-75 w/ACE/ARB","410","531",".7742","2018-06-25 04:00:04.483000000"
