"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","37","53",".6981","2018-10-22 00:47:28.700000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","185","665",".2782","2018-10-22 00:47:43.637000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","161",".0745","2018-10-22 00:45:29.603000000"
"Alexander MD, Steven","Chlamydia","","","","2018-10-22 00:47:12.387000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","400","536",".7463","2018-10-22 00:46:47.560000000"
"Alexander MD, Steven","Diabetes Care Gaps ","152","161",".9441","2018-10-22 00:57:39.430000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","75","88",".8523","2018-10-22 00:56:51.603000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","55","76",".7237","2018-10-22 00:56:46.197000000"
"Alexander MD, Steven","Eye exam","79","161",".4907","2018-10-22 00:45:35.653000000"
"Alexander MD, Steven","Foot Exam","147","161",".9130","2018-10-22 00:45:42.793000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","151","161",".9379","2018-10-22 02:17:39.403000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","91","161",".5652","2018-10-22 00:45:50.297000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","147","161",".9130","2018-10-22 00:45:58.360000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","66","79",".8354","2018-10-22 00:46:18.340000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","386","419",".9212","2018-10-22 00:46:36.093000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","321","340",".9441","2018-10-22 00:46:25.170000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","183",".7213","2018-10-22 00:47:18.293000000"
"Alexander MD, Steven","Nephropathy Assessment","125","161",".7764","2018-10-22 00:46:06.123000000"
"Alexander MD, Steven","Pap Smear Report","128","253",".5059","2018-10-22 00:57:47.197000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","150","161",".9317","2018-10-22 00:47:51.700000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","398","457",".8709","2018-10-22 00:47:59.700000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","42","62",".6774","2018-10-22 00:48:09.013000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","10",".9000","2018-10-22 00:46:13.047000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","301","343",".8776","2018-10-22 00:58:31.213000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","965","1205",".8008","2018-10-22 00:48:19.030000000"
"Alexander MD, Steven","WCV 3-6 yr","62","63",".9841","2018-10-22 01:54:00.473000000"
"Anderson MD, Greg","AAA Screening","82","103",".7961","2018-10-22 00:47:28.700000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","194","633",".3065","2018-10-22 00:47:43.637000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","105",".1048","2018-10-22 00:45:29.603000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2018-10-22 00:47:12.387000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","537","662",".8112","2018-10-22 00:46:47.560000000"
"Anderson MD, Greg","Diabetes Care Gaps ","103","105",".9810","2018-10-22 00:57:39.430000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","74","84",".8810","2018-10-22 00:56:51.603000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","71",".8028","2018-10-22 00:56:46.197000000"
"Anderson MD, Greg","Eye exam","64","105",".6095","2018-10-22 00:45:35.653000000"
"Anderson MD, Greg","Foot Exam","86","105",".8190","2018-10-22 00:45:42.793000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","99","105",".9429","2018-10-22 02:17:39.403000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","49","105",".4667","2018-10-22 00:45:50.297000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","92","105",".8762","2018-10-22 00:45:58.360000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","86","142",".6056","2018-10-22 00:46:18.340000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","341","436",".7821","2018-10-22 00:46:36.093000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","259","294",".8810","2018-10-22 00:46:25.170000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","116","161",".7205","2018-10-22 00:47:18.293000000"
"Anderson MD, Greg","Nephropathy Assessment","89","105",".8476","2018-10-22 00:46:06.123000000"
"Anderson MD, Greg","Pap Smear Report","132","181",".7293","2018-10-22 00:57:47.197000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","93","105",".8857","2018-10-22 00:47:51.700000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","326","389",".8380","2018-10-22 00:47:59.700000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","44","80",".5500","2018-10-22 00:48:09.013000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-10-22 00:46:13.047000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","251","333",".7538","2018-10-22 00:58:31.213000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1086","1298",".8367","2018-10-22 00:48:19.030000000"
"Anderson MD, Greg","WCV 3-6 yr","15","16",".9375","2018-10-22 01:54:00.473000000"
"Anderson MD, Rodney","AAA Screening","73","97",".7526","2018-10-22 00:47:28.700000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","103","820",".1256","2018-10-22 00:47:43.637000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","16","104",".1538","2018-10-22 00:45:29.603000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2018-10-22 00:47:12.387000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","576","704",".8182","2018-10-22 00:46:47.560000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","103","104",".9904","2018-10-22 00:57:39.430000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","54","67",".8060","2018-10-22 00:56:51.603000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","44","61",".7213","2018-10-22 00:56:46.197000000"
"Anderson MD, Rodney","Eye exam","63","104",".6058","2018-10-22 00:45:35.653000000"
"Anderson MD, Rodney","Foot Exam","81","104",".7788","2018-10-22 00:45:42.793000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","98","104",".9423","2018-10-22 02:17:39.403000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","53","104",".5096","2018-10-22 00:45:50.297000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","98","104",".9423","2018-10-22 00:45:58.360000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","60","91",".6593","2018-10-22 00:46:18.340000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","406","498",".8153","2018-10-22 00:46:36.093000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","355","407",".8722","2018-10-22 00:46:25.170000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","229","283",".8092","2018-10-22 00:47:18.293000000"
"Anderson MD, Rodney","Nephropathy Assessment","86","104",".8269","2018-10-22 00:46:06.123000000"
"Anderson MD, Rodney","Pap Smear Report","198","243",".8148","2018-10-22 00:57:47.197000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","92","104",".8846","2018-10-22 00:47:51.700000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","492","607",".8105","2018-10-22 00:47:59.700000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","25","41",".6098","2018-10-22 00:48:09.013000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","9","9","1.0000","2018-10-22 00:46:13.047000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","297","418",".7105","2018-10-22 00:58:31.213000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1077","1311",".8215","2018-10-22 00:48:19.030000000"
"Anderson MD, Rodney","WCV 3-6 yr","63","67",".9403","2018-10-22 01:54:00.473000000"
"Bates MD, Jennifer","AAA Screening","1","13",".0769","2018-10-22 00:47:28.700000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","39","304",".1283","2018-10-22 00:47:43.637000000"
"Whatcom Family Medicine","Advance Directive - Patients >55yrs w/Advance Directive ","260","1500",".1873","2018-10-22 04:00:05.073000000"
"Bellingham Bay Medical Center","Blood Pressure NOT Controlled  >140/90 mm Hg    ","62","411",".1532","2018-10-22 04:00:05.073000000"
"Birch Bay Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","68","349",".1969","2018-10-22 04:00:05.073000000"
"Family Health Associates","Blood Pressure NOT Controlled  >140/90 mm Hg    ","82","668",".1104","2018-10-22 04:00:05.073000000"
