"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","41","53",".7736","2019-03-02 01:04:35.467000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","188","662",".2840","2019-03-02 01:04:52.733000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","159",".0755","2019-03-02 01:02:24.957000000"
"Alexander MD, Steven","Chlamydia","","","","2019-03-02 01:04:18.070000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","402","533",".7542","2019-03-02 01:03:49.930000000"
"Alexander MD, Steven","Diabetes Care Gaps ","155","159",".9748","2019-03-02 01:15:47.030000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","73","86",".8488","2019-03-02 03:11:08.300000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","50","74",".6757","2019-03-02 01:14:55.220000000"
"Alexander MD, Steven","Eye exam","80","159",".5031","2019-03-02 01:02:31.457000000"
"Alexander MD, Steven","Foot Exam","140","159",".8805","2019-03-02 03:08:18.033000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","157","159",".9874","2019-03-02 02:51:29.047000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","84","159",".5283","2019-03-02 01:02:46.600000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","147","159",".9245","2019-03-02 01:02:55.100000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","71","78",".9103","2019-03-02 01:03:16.480000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","386","410",".9415","2019-03-02 01:03:38.040000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","316","332",".9518","2019-03-02 01:03:24.940000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","133","177",".7514","2019-03-02 01:04:24.710000000"
"Alexander MD, Steven","Nephropathy Assessment ","105","159",".6604","2019-03-02 03:08:26.447000000"
"Alexander MD, Steven","Pap Smear Report","125","239",".5230","2019-03-02 01:15:55.060000000"
"Alexander MD, Steven","Pneumovax - DM","150","159",".9434","2019-03-02 03:08:34.210000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","393","459",".8562","2019-03-02 01:05:13.737000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","40","59",".6780","2019-03-02 01:05:24.250000000"
