"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","39","54",".7222","2018-11-19 00:47:40.707000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","195","668",".2919","2018-11-19 00:47:55.847000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","160",".0750","2018-11-19 00:45:39.857000000"
"Alexander MD, Steven","Chlamydia","","","","2018-11-19 00:47:25.020000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","403","532",".7575","2018-11-19 00:46:58.323000000"
"Alexander MD, Steven","Diabetes Care Gaps ","150","160",".9375","2018-11-19 00:57:49.360000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","74","88",".8409","2018-11-19 00:57:01.260000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","54","77",".7013","2018-11-19 00:56:55.180000000"
"Alexander MD, Steven","Eye exam","83","160",".5188","2018-11-19 00:45:45.823000000"
"Alexander MD, Steven","Foot Exam","143","160",".8938","2018-11-19 00:45:54.370000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","150","160",".9375","2018-11-19 02:12:17.930000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","89","160",".5563","2018-11-19 00:46:01.920000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","147","160",".9188","2018-11-19 00:46:09.933000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","68","78",".8718","2018-11-19 00:46:30.357000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","389","416",".9351","2018-11-19 00:46:47.683000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","321","338",".9497","2018-11-19 00:46:37.107000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","179",".7374","2018-11-19 00:47:30.740000000"
"Alexander MD, Steven","Nephropathy Assessment","124","160",".7750","2018-11-19 00:46:17.010000000"
"Alexander MD, Steven","Pap Smear Report","127","247",".5142","2018-11-19 00:57:57.127000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","149","160",".9313","2018-11-19 00:48:04.083000000"
