"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","40","55",".7273","2019-01-14 01:04:28.690000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","191","663",".2881","2019-01-14 01:04:43.567000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","6","161",".0373","2019-01-14 01:02:29.330000000"
"Alexander MD, Steven","Chlamydia","","","","2019-01-14 01:04:13.077000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","407","533",".7636","2019-01-14 01:03:46.577000000"
"Alexander MD, Steven","Diabetes Care Gaps ","150","161",".9317","2019-01-14 01:14:15.120000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","52","76",".6842","2019-01-14 01:13:28.777000000"
"Alexander MD, Steven","Eye exam","86","161",".5342","2019-01-14 01:02:35.143000000"
"Alexander MD, Steven","Foot Exam","138","161",".8571","2019-01-14 02:48:00.660000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","150","161",".9317","2019-01-14 02:32:56.480000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","85","161",".5280","2019-01-14 01:02:50.727000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","149","161",".9255","2019-01-14 01:02:58.413000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","79",".8861","2019-01-14 01:03:19.340000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","387","414",".9348","2019-01-14 01:03:36.230000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","319","335",".9522","2019-01-14 01:03:25.763000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","178",".7416","2019-01-14 01:04:18.750000000"
"Alexander MD, Steven","Nephropathy Assessment ","117","161",".7267","2019-01-14 02:48:07.533000000"
"Alexander MD, Steven","Pap Smear Report","128","243",".5267","2019-01-14 01:14:22.590000000"
"Alexander MD, Steven","Pneumovax - DM ","152","161",".9441","2019-01-14 02:48:14.737000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","397","459",".8649","2019-01-14 01:05:02.077000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","41","61",".6721","2019-01-14 01:05:11.483000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","11","12",".9167","2019-01-14 01:03:14.293000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","293","340",".8618","2019-01-14 01:14:57.120000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","953","1185",".8042","2019-01-14 01:05:22.123000000"
"Alexander MD, Steven","WCV 3-6 yr","25","59",".4237","2019-01-14 02:09:45.637000000"
"Anderson MD, Greg","AAA Screening","81","100",".8100","2019-01-14 01:04:28.690000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","205","627",".3270","2019-01-14 01:04:43.567000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","107",".0935","2019-01-14 01:02:29.330000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2019-01-14 01:04:13.077000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","540","662",".8157","2019-01-14 01:03:46.577000000"
"Anderson MD, Greg","Diabetes Care Gaps ","106","107",".9907","2019-01-14 01:14:15.120000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","73",".7808","2019-01-14 01:13:28.777000000"
"Anderson MD, Greg","Eye exam","67","107",".6262","2019-01-14 01:02:35.143000000"
"Anderson MD, Greg","Foot Exam","94","107",".8785","2019-01-14 02:48:00.660000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","105","107",".9813","2019-01-14 02:32:56.480000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","47","107",".4393","2019-01-14 01:02:50.727000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","96","107",".8972","2019-01-14 01:02:58.413000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","91","136",".6691","2019-01-14 01:03:19.340000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","344","424",".8113","2019-01-14 01:03:36.230000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","257","288",".8924","2019-01-14 01:03:25.763000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","122","163",".7485","2019-01-14 01:04:18.750000000"
"Anderson MD, Greg","Nephropathy Assessment ","88","107",".8224","2019-01-14 02:48:07.533000000"
"Anderson MD, Greg","Pap Smear Report","129","179",".7207","2019-01-14 01:14:22.590000000"
"Anderson MD, Greg","Pneumovax - DM ","96","107",".8972","2019-01-14 02:48:14.737000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","332","389",".8535","2019-01-14 01:05:02.077000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","42","76",".5526","2019-01-14 01:05:11.483000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2019-01-14 01:03:14.293000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","249","328",".7591","2019-01-14 01:14:57.120000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1075","1287",".8353","2019-01-14 01:05:22.123000000"
"Anderson MD, Greg","WCV 3-6 yr","13","18",".7222","2019-01-14 02:09:45.637000000"
"Anderson MD, Rodney","AAA Screening","64","88",".7273","2019-01-14 01:04:28.690000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","95","764",".1243","2019-01-14 01:04:43.567000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","19","101",".1881","2019-01-14 01:02:29.330000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2019-01-14 01:04:13.077000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","532","647",".8223","2019-01-14 01:03:46.577000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","99","101",".9802","2019-01-14 01:14:15.120000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","44","61",".7213","2019-01-14 01:13:28.777000000"
"Anderson MD, Rodney","Eye exam","51","101",".5050","2019-01-14 01:02:35.143000000"
"Anderson MD, Rodney","Foot Exam","83","101",".8218","2019-01-14 02:48:00.660000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","96","101",".9505","2019-01-14 02:32:56.480000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","57","101",".5644","2019-01-14 01:02:50.727000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","95","101",".9406","2019-01-14 01:02:58.413000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","59","89",".6629","2019-01-14 01:03:19.340000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","392","476",".8235","2019-01-14 01:03:36.230000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","342","387",".8837","2019-01-14 01:03:25.763000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","218","256",".8516","2019-01-14 01:04:18.750000000"
"Anderson MD, Rodney","Nephropathy Assessment ","83","101",".8218","2019-01-14 02:48:07.533000000"
"Anderson MD, Rodney","Pap Smear Report","182","229",".7948","2019-01-14 01:14:22.590000000"
"Anderson MD, Rodney","Pneumovax - DM ","88","101",".8713","2019-01-14 02:48:14.737000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","466","565",".8248","2019-01-14 01:05:02.077000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","23","39",".5897","2019-01-14 01:05:11.483000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","9","9","1.0000","2019-01-14 01:03:14.293000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","277","383",".7232","2019-01-14 01:14:57.120000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1011","1232",".8206","2019-01-14 01:05:22.123000000"
"Anderson MD, Rodney","WCV 3-6 yr","43","60",".7167","2019-01-14 02:09:45.637000000"
"Bates MD, Jennifer","AAA Screening","1","13",".0769","2019-01-14 01:04:28.690000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","39","308",".1266","2019-01-14 01:04:43.567000000"
"Bates MD, Jennifer","Blood Pressure NOT Controlled  >140/90 mm Hg    ","3","69",".0435","2019-01-14 01:02:29.330000000"
"Bates MD, Jennifer","Chlamydia","10","19",".5263","2019-01-14 01:04:13.077000000"
"Bates MD, Jennifer","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","218","310",".7032","2019-01-14 01:03:46.577000000"
"Bates MD, Jennifer","Diabetes Care Gaps ","66","69",".9565","2019-01-14 01:14:15.120000000"
"Birch Bay Family Medicine","Chlamydia","4","17",".2576","2019-01-14 04:00:08.510000000"
"Family Health Associates","Chlamydia","24","84",".3026","2019-01-14 04:00:08.510000000"
"Ferndale Family Medical Center","Chlamydia","21","72",".2704","2019-01-14 04:00:08.510000000"
"Island Family Physicians","Chlamydia","6","31",".2107","2019-01-14 04:00:08.510000000"
"Lynden Family Medicine","Chlamydia","20","106",".2455","2019-01-14 04:00:08.510000000"
"North Cascade Family Physicians","Chlamydia","12","43",".4167","2019-01-14 04:00:08.510000000"
"North Sound Family Medicine","Chlamydia","67","227",".2862","2019-01-14 04:00:08.510000000"
"Squalicum Family Medicine","Chlamydia","36","149",".2705","2019-01-14 04:00:08.510000000"
"Whatcom Family Medicine","Chlamydia","5","18",".5667","2019-01-14 04:00:08.510000000"
"Bellingham Bay Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","2601","3420",".7626","2019-01-14 04:00:08.510000000"
"Birch Bay Family Medicine","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","868","1630",".5279","2019-01-14 04:00:08.510000000"
"Family Health Associates","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","3470","4709",".7427","2019-01-14 04:00:08.510000000"
"Ferndale Family Medical Center","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","1998","3154",".6338","2019-01-14 04:00:08.510000000"
