"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","15","63",".2381","2018-02-25 23:44:04.073000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","186","705",".2638","2018-02-25 23:44:13.767000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","16","158",".1013","2018-02-25 23:42:48.227000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-02-25 23:43:53.073000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","394","553",".7125","2018-02-25 23:43:45.403000000"
"Alexander MD, Steven","Diabetes Care Gaps ","154","158",".9747","2018-02-25 23:51:24.570000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","74","85",".8706","2018-02-25 23:50:47.973000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","51","72",".7083","2018-02-25 23:50:43.413000000"
"Alexander MD, Steven","Eye exam","84","158",".5316","2018-02-25 23:42:52.570000000"
"Alexander MD, Steven","Foot Exam","144","158",".9114","2018-02-25 23:42:57.680000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","78","158",".4937","2018-02-25 23:43:03.570000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","146","158",".9241","2018-02-25 23:43:09.537000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","71","83",".8554","2018-02-25 23:43:24.647000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","398","431",".9234","2018-02-25 23:43:37.527000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","340","355",".9577","2018-02-25 23:43:29.670000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","129","188",".6862","2018-02-25 23:43:57.480000000"
"Alexander MD, Steven","Nephropathy Assessment","117","158",".7405","2018-02-25 23:43:14.647000000"
"Alexander MD, Steven","Pap Smear Report","134","266",".5038","2018-02-25 23:51:29.927000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","148","158",".9367","2018-02-25 23:44:19.483000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","412","471",".8747","2018-02-25 23:44:25.220000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","44","66",".6667","2018-02-25 23:44:32.140000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-02-25 23:43:20.693000000"
