"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","39","54",".7222","2018-12-17 01:08:01.990000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","191","667",".2864","2018-12-17 01:08:17.910000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","8","163",".0491","2018-12-17 01:06:03.693000000"
"Alexander MD, Steven","Chlamydia","","","","2018-12-17 01:07:45.520000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","405","535",".7570","2018-12-17 01:07:21.887000000"
"Alexander MD, Steven","Diabetes Care Gaps ","154","163",".9448","2018-12-17 01:18:28.693000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","76","89",".8539","2018-12-17 01:17:40.413000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","53","77",".6883","2018-12-17 01:17:34.773000000"
"Alexander MD, Steven","Eye exam","86","163",".5276","2018-12-17 01:06:10.007000000"
"Alexander MD, Steven","Foot Exam","144","163",".8834","2018-12-17 01:06:17.257000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","154","163",".9448","2018-12-17 02:36:00.330000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","88","163",".5399","2018-12-17 01:06:24.723000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","151","163",".9264","2018-12-17 01:06:32.833000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","69","79",".8734","2018-12-17 01:06:52.507000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","384","416",".9231","2018-12-17 01:07:10.870000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","317","337",".9407","2018-12-17 01:06:59.413000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","179",".7374","2018-12-17 01:07:51.553000000"
"Alexander MD, Steven","Nephropathy Assessment","127","163",".7791","2018-12-17 01:06:39.897000000"
"Alexander MD, Steven","Pap Smear Report","128","245",".5224","2018-12-17 01:18:36.507000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","152","163",".9325","2018-12-17 01:08:27.270000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","399","462",".8636","2018-12-17 01:08:35.473000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","42","62",".6774","2018-12-17 01:08:45.167000000"
