"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","41","53",".7736","2019-02-23 01:10:01.867000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","187","658",".2842","2019-02-23 01:10:18.963000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","157",".0701","2019-02-23 01:07:33.207000000"
"Alexander MD, Steven","Chlamydia","","","","2019-02-23 01:09:41.383000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","403","533",".7561","2019-02-23 01:09:07.813000000"
"Alexander MD, Steven","Diabetes Care Gaps ","152","157",".9682","2019-02-23 01:21:48.973000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","73","86",".8488","2019-02-23 03:24:18.600000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","50","74",".6757","2019-02-23 01:20:56.297000000"
"Alexander MD, Steven","Eye exam","80","157",".5096","2019-02-23 01:07:39.723000000"
"Alexander MD, Steven","Foot Exam","138","157",".8790","2019-02-23 03:21:43.490000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","155","157",".9873","2019-02-23 03:02:05.853000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","84","157",".5350","2019-02-23 01:08:00.027000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","145","157",".9236","2019-02-23 01:08:08.573000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","78",".8974","2019-02-23 01:08:36.960000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","383","408",".9387","2019-02-23 01:08:56.627000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","314","330",".9515","2019-02-23 01:08:44.853000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","177",".7458","2019-02-23 01:09:48.150000000"
"Alexander MD, Steven","Nephropathy Assessment ","108","157",".6879","2019-02-23 03:21:52.223000000"
"Alexander MD, Steven","Pap Smear Report","128","239",".5356","2019-02-23 01:21:57.910000000"
"Alexander MD, Steven","Pneumovax - DM","148","157",".9427","2019-02-23 03:22:00.960000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","391","457",".8556","2019-02-23 01:10:45.017000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","40","59",".6780","2019-02-23 01:10:55.517000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","13","13","1.0000","2019-02-23 01:08:30.507000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","297","338",".8787","2019-02-23 01:22:31.523000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","943","1166",".8087","2019-02-23 01:11:06.470000000"
"Alexander MD, Steven","WCV 3-6 yr","25","59",".4237","2019-02-23 02:34:24.520000000"
"Anderson MD, Greg","AAA Screening","80","96",".8333","2019-02-23 01:10:01.867000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","211","620",".3403","2019-02-23 01:10:18.963000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","8","103",".0777","2019-02-23 01:07:33.207000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2019-02-23 01:09:41.383000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","533","651",".8187","2019-02-23 01:09:07.813000000"
"Anderson MD, Greg","Diabetes Care Gaps ","101","103",".9806","2019-02-23 01:21:48.973000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","74","83",".8916","2019-02-23 03:24:18.600000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","55","70",".7857","2019-02-23 01:20:56.297000000"
"Anderson MD, Greg","Eye exam","72","103",".6990","2019-02-23 01:07:39.723000000"
"Anderson MD, Greg","Foot Exam","91","103",".8835","2019-02-23 03:21:43.490000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","99","103",".9612","2019-02-23 03:02:05.853000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","44","103",".4272","2019-02-23 01:08:00.027000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","93","103",".9029","2019-02-23 01:08:08.573000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","91","131",".6947","2019-02-23 01:08:36.960000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","342","412",".8301","2019-02-23 01:08:56.627000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","257","281",".9146","2019-02-23 01:08:44.853000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","116","158",".7342","2019-02-23 01:09:48.150000000"
"Anderson MD, Greg","Nephropathy Assessment ","84","103",".8155","2019-02-23 03:21:52.223000000"
"Anderson MD, Greg","Pap Smear Report","128","177",".7232","2019-02-23 01:21:57.910000000"
"Anderson MD, Greg","Pneumovax - DM","94","103",".9126","2019-02-23 03:22:00.960000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","322","384",".8385","2019-02-23 01:10:45.017000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","40","72",".5556","2019-02-23 01:10:55.517000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","5","5","1.0000","2019-02-23 01:08:30.507000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","238","321",".7414","2019-02-23 01:22:31.523000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1076","1274",".8446","2019-02-23 01:11:06.470000000"
"Anderson MD, Greg","WCV 3-6 yr","12","18",".6667","2019-02-23 02:34:24.520000000"
"Anderson MD, Rodney","AAA Screening","60","83",".7229","2019-02-23 01:10:01.867000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","91","740",".1230","2019-02-23 01:10:18.963000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","20","97",".2062","2019-02-23 01:07:33.207000000"
"Anderson MD, Rodney","Chlamydia","1","4",".2500","2019-02-23 01:09:41.383000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","519","630",".8238","2019-02-23 01:09:07.813000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","95","97",".9794","2019-02-23 01:21:48.973000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","51","64",".7969","2019-02-23 03:24:18.600000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","41","59",".6949","2019-02-23 01:20:56.297000000"
"Anderson MD, Rodney","Eye exam","49","97",".5052","2019-02-23 01:07:39.723000000"
"Anderson MD, Rodney","Foot Exam","81","97",".8351","2019-02-23 03:21:43.490000000"
"Anderson MD, Rodney","HbA1c test last 365 days     ","95","97",".9794","2019-02-23 03:02:05.853000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","51","97",".5258","2019-02-23 01:08:00.027000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","90","97",".9278","2019-02-23 01:08:08.573000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","60","89",".6742","2019-02-23 01:08:36.960000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","382","460",".8304","2019-02-23 01:08:56.627000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","333","371",".8976","2019-02-23 01:08:44.853000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","209","250",".8360","2019-02-23 01:09:48.150000000"
"Anderson MD, Rodney","Nephropathy Assessment ","81","97",".8351","2019-02-23 03:21:52.223000000"
"Anderson MD, Rodney","Pap Smear Report","172","223",".7713","2019-02-23 01:21:57.910000000"
"Anderson MD, Rodney","Pneumovax - DM","85","97",".8763","2019-02-23 03:22:00.960000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","448","545",".8220","2019-02-23 01:10:45.017000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","23","38",".6053","2019-02-23 01:10:55.517000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","9","9","1.0000","2019-02-23 01:08:30.507000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","278","376",".7394","2019-02-23 01:22:31.523000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","983","1196",".8219","2019-02-23 01:11:06.470000000"
"Anderson MD, Rodney","WCV 3-6 yr","40","56",".7143","2019-02-23 02:34:24.520000000"
"Bates MD, Jennifer","AAA Screening","1","12",".0833","2019-02-23 01:10:01.867000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","39","308",".1266","2019-02-23 01:10:18.963000000"
