"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","22","63",".3492","2018-03-25 23:42:25.950000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","187","700",".2671","2018-03-25 23:42:36.330000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","159",".0692","2018-03-25 23:41:08.817000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-03-25 23:42:14.650000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","393","550",".7145","2018-03-25 23:42:07.023000000"
"Alexander MD, Steven","Diabetes Care Gaps ","154","159",".9686","2018-03-25 23:49:56.707000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","74","85",".8706","2018-03-25 23:49:21.473000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","51","72",".7083","2018-03-25 23:49:16.723000000"
"Alexander MD, Steven","Eye exam","87","159",".5472","2018-03-25 23:41:13.317000000"
"Alexander MD, Steven","Foot Exam","143","159",".8994","2018-03-25 23:41:18.537000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","78","159",".4906","2018-03-25 23:41:24.303000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","146","159",".9182","2018-03-25 23:41:30.383000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","69","81",".8519","2018-03-25 23:41:46.077000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","395","426",".9272","2018-03-25 23:41:59.037000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","338","351",".9630","2018-03-25 23:41:51.223000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","130","188",".6915","2018-03-25 23:42:19.120000000"
"Alexander MD, Steven","Nephropathy Assessment","114","159",".7170","2018-03-25 23:41:35.760000000"
"Alexander MD, Steven","Pap Smear Report","132","264",".5000","2018-03-25 23:50:02.287000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","148","159",".9308","2018-03-25 23:42:42.333000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","407","468",".8697","2018-03-25 23:42:48.257000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","44","66",".6667","2018-03-25 23:42:55.557000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-03-25 23:41:41.997000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","319","366",".8716","2018-03-25 23:50:28.723000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","997","1246",".8002","2018-03-25 23:43:03.107000000"
"Alexander MD, Steven","WCV 3-6 yr","57","66",".8636","2018-03-26 00:27:33.840000000"
"Anderson MD, Greg","AAA Screening","74","100",".7400","2018-03-25 23:42:25.950000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","161","642",".2508","2018-03-25 23:42:36.330000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","14","101",".1386","2018-03-25 23:41:08.817000000"
"Anderson MD, Greg","Chlamydia","3","8",".3750","2018-03-25 23:42:14.650000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","522","653",".7994","2018-03-25 23:42:07.023000000"
"Anderson MD, Greg","Diabetes Care Gaps ","98","101",".9703","2018-03-25 23:49:56.707000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","67","79",".8481","2018-03-25 23:49:21.473000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","65",".8769","2018-03-25 23:49:16.723000000"
"Anderson MD, Greg","Eye exam","56","101",".5545","2018-03-25 23:41:13.317000000"
"Anderson MD, Greg","Foot Exam","81","101",".8020","2018-03-25 23:41:18.537000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","36","101",".3564","2018-03-25 23:41:24.303000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","85","101",".8416","2018-03-25 23:41:30.383000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","99","157",".6306","2018-03-25 23:41:46.077000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","338","449",".7528","2018-03-25 23:41:59.037000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","252","303",".8317","2018-03-25 23:41:51.223000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","110","157",".7006","2018-03-25 23:42:19.120000000"
"Anderson MD, Greg","Nephropathy Assessment","84","101",".8317","2018-03-25 23:41:35.760000000"
"Anderson MD, Greg","Pap Smear Report","123","197",".6244","2018-03-25 23:50:02.287000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","88","101",".8713","2018-03-25 23:42:42.333000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","302","366",".8251","2018-03-25 23:42:48.257000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","41","91",".4505","2018-03-25 23:42:55.557000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","5","5","1.0000","2018-03-25 23:41:41.997000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","260","348",".7471","2018-03-25 23:50:28.723000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1080","1320",".8182","2018-03-25 23:43:03.107000000"
"Anderson MD, Greg","WCV 3-6 yr","13","15",".8667","2018-03-26 00:27:33.840000000"
"Anderson MD, Rodney","AAA Screening","81","106",".7642","2018-03-25 23:42:25.950000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","92","838",".1098","2018-03-25 23:42:36.330000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","15","98",".1531","2018-03-25 23:41:08.817000000"
"Anderson MD, Rodney","Chlamydia","1","6",".1667","2018-03-25 23:42:14.650000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","569","717",".7936","2018-03-25 23:42:07.023000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","91","98",".9286","2018-03-25 23:49:56.707000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","63",".8413","2018-03-25 23:49:21.473000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","42","57",".7368","2018-03-25 23:49:16.723000000"
"Anderson MD, Rodney","Eye exam","62","98",".6327","2018-03-25 23:41:13.317000000"
"Anderson MD, Rodney","Foot Exam","65","98",".6633","2018-03-25 23:41:18.537000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","49","98",".5000","2018-03-25 23:41:24.303000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","95","98",".9694","2018-03-25 23:41:30.383000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","76","97",".7835","2018-03-25 23:41:46.077000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","415","499",".8317","2018-03-25 23:41:59.037000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","350","409",".8557","2018-03-25 23:41:51.223000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","220","289",".7612","2018-03-25 23:42:19.120000000"
"Anderson MD, Rodney","Nephropathy Assessment","81","98",".8265","2018-03-25 23:41:35.760000000"
"Anderson MD, Rodney","Pap Smear Report","215","255",".8431","2018-03-25 23:50:02.287000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","85","98",".8673","2018-03-25 23:42:42.333000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","465","594",".7828","2018-03-25 23:42:48.257000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","31","45",".6889","2018-03-25 23:42:55.557000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-03-25 23:41:41.997000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","311","421",".7387","2018-03-25 23:50:28.723000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1089","1320",".8250","2018-03-25 23:43:03.107000000"
"Anderson MD, Rodney","WCV 3-6 yr","66","72",".9167","2018-03-26 00:27:33.840000000"
"Bates MD, Jennifer","AAA Screening","1","14",".0714","2018-03-25 23:42:25.950000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","38","317",".1199","2018-03-25 23:42:36.330000000"
"Bates MD, Jennifer","Blood Pressure NOT Controlled  >140/90 mm Hg    ","6","69",".0870","2018-03-25 23:41:08.817000000"
"Bates MD, Jennifer","Chlamydia","6","23",".2609","2018-03-25 23:42:14.650000000"
"Bates MD, Jennifer","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","218","314",".6943","2018-03-25 23:42:07.023000000"
"North Cascade Family Physicians","Advance Directive - Patients >55yrs w/Advance Directive ","233","4921",".0517","2018-03-26 04:00:04.213000000"
"North Sound Family Medicine","Advance Directive - Patients >55yrs w/Advance Directive ","758","5103",".1433","2018-03-26 04:00:04.213000000"
"Squalicum Family Medicine","Advance Directive - Patients >55yrs w/Advance Directive ","433","3358",".1287","2018-03-26 04:00:04.213000000"
"Whatcom Family Medicine","Advance Directive - Patients >55yrs w/Advance Directive ","273","1594",".1420","2018-03-26 04:00:04.213000000"
"Bellingham Bay Medical Center","Blood Pressure NOT Controlled  >140/90 mm Hg    ","53","433",".1218","2018-03-26 04:00:04.213000000"
"Birch Bay Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","95","388",".2347","2018-03-26 04:00:04.213000000"
"Family Health Associates","Blood Pressure NOT Controlled  >140/90 mm Hg    ","85","690",".1109","2018-03-26 04:00:04.213000000"
"Ferndale Family Medical Center","Blood Pressure NOT Controlled  >140/90 mm Hg    ","80","666",".1211","2018-03-26 04:00:04.213000000"
"Island Family Physicians","Blood Pressure NOT Controlled  >140/90 mm Hg    ","79","415",".1847","2018-03-26 04:00:04.213000000"
"Lynden Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","127","993",".1363","2018-03-26 04:00:04.213000000"
"North Cascade Family Physicians","Blood Pressure NOT Controlled  >140/90 mm Hg    ","272","938",".3068","2018-03-26 04:00:04.213000000"
"North Sound Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","143","787",".1838","2018-03-26 04:00:04.213000000"
"Squalicum Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","70","444",".1512","2018-03-26 04:00:04.213000000"
"Whatcom Family Medicine","Blood Pressure NOT Controlled  >140/90 mm Hg    ","71","270",".2611","2018-03-26 04:00:04.213000000"
"Bellingham Bay Medical Center","Chlamydia","41","181",".2760","2018-03-26 04:00:04.213000000"
"Birch Bay Family Medicine","Chlamydia","3","19",".1945","2018-03-26 04:00:04.213000000"
"Family Health Associates","Chlamydia","36","129",".2704","2018-03-26 04:00:04.213000000"
