"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","34","62",".5484","2018-05-27 23:49:31.540000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","185","698",".2650","2018-05-27 23:49:40.950000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","14","160",".0875","2018-05-27 23:48:07.143000000"
"Alexander MD, Steven","Chlamydia","","2","","2018-05-27 23:49:19.743000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","395","549",".7195","2018-05-27 23:49:05.867000000"
"Alexander MD, Steven","Diabetes Care Gaps ","157","160",".9813","2018-05-27 23:57:14.537000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","75","86",".8721","2018-05-27 23:56:36.720000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","53","73",".7260","2018-05-27 23:56:31.860000000"
"Alexander MD, Steven","Eye exam","91","160",".5688","2018-05-27 23:48:11.613000000"
"Alexander MD, Steven","Foot Exam","142","160",".8875","2018-05-27 23:48:17.597000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","82","160",".5125","2018-05-27 23:48:23.660000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","148","160",".9250","2018-05-27 23:48:28.473000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","66","80",".8250","2018-05-27 23:48:44.363000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","391","421",".9287","2018-05-27 23:48:57.630000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","331","345",".9594","2018-05-27 23:48:49.660000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","130","187",".6952","2018-05-27 23:49:24.573000000"
"Alexander MD, Steven","Nephropathy Assessment","105","160",".6563","2018-05-27 23:48:33.770000000"
"Alexander MD, Steven","Pap Smear Report","128","267",".4794","2018-05-27 23:57:20.333000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","148","160",".9250","2018-05-27 23:49:46.887000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","406","463",".8769","2018-05-27 23:49:53.090000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","47","67",".7015","2018-05-27 23:49:59.857000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","11","11","1.0000","2018-05-27 23:48:40.160000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","311","361",".8615","2018-05-27 23:57:48.350000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","1001","1236",".8099","2018-05-27 23:50:07.607000000"
"Alexander MD, Steven","WCV 3-6 yr","62","64",".9688","2018-05-28 00:36:23.493000000"
"Anderson MD, Greg","AAA Screening","78","102",".7647","2018-05-27 23:49:31.540000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","173","640",".2703","2018-05-27 23:49:40.950000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","14","102",".1373","2018-05-27 23:48:07.143000000"
"Anderson MD, Greg","Chlamydia","2","6",".3333","2018-05-27 23:49:19.743000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","524","657",".7976","2018-05-27 23:49:05.867000000"
"Anderson MD, Greg","Diabetes Care Gaps ","99","102",".9706","2018-05-27 23:57:14.537000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","69","80",".8625","2018-05-27 23:56:36.720000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","58","67",".8657","2018-05-27 23:56:31.860000000"
"Anderson MD, Greg","Eye exam","55","102",".5392","2018-05-27 23:48:11.613000000"
"Anderson MD, Greg","Foot Exam","73","102",".7157","2018-05-27 23:48:17.597000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","38","102",".3725","2018-05-27 23:48:23.660000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","83","102",".8137","2018-05-27 23:48:28.473000000"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","95","152",".6250","2018-05-27 23:48:44.363000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","341","444",".7680","2018-05-27 23:48:57.630000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","260","304",".8553","2018-05-27 23:48:49.660000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","110","156",".7051","2018-05-27 23:49:24.573000000"
"Anderson MD, Greg","Nephropathy Assessment","91","102",".8922","2018-05-27 23:48:33.770000000"
"Anderson MD, Greg","Pap Smear Report","123","185",".6649","2018-05-27 23:57:20.333000000"
"Anderson MD, Greg","Pneumovax - DM patients w/current pneumovax","90","102",".8824","2018-05-27 23:49:46.887000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","312","371",".8410","2018-05-27 23:49:53.090000000"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","42","87",".4828","2018-05-27 23:49:59.857000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","6","6","1.0000","2018-05-27 23:48:40.160000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","257","344",".7471","2018-05-27 23:57:48.350000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1061","1298",".8174","2018-05-27 23:50:07.607000000"
"Anderson MD, Greg","WCV 3-6 yr","13","15",".8667","2018-05-28 00:36:23.493000000"
"Anderson MD, Rodney","AAA Screening","82","109",".7523","2018-05-27 23:49:31.540000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","91","837",".1087","2018-05-27 23:49:40.950000000"
"Anderson MD, Rodney","Blood Pressure NOT Controlled  >140/90 mm Hg    ","13","100",".1300","2018-05-27 23:48:07.143000000"
"Anderson MD, Rodney","Chlamydia","1","5",".2000","2018-05-27 23:49:19.743000000"
"Anderson MD, Rodney","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","575","714",".8053","2018-05-27 23:49:05.867000000"
"Anderson MD, Rodney","Diabetes Care Gaps ","96","100",".9600","2018-05-27 23:57:14.537000000"
"Anderson MD, Rodney","DM PTS 40 to 75 w/STATIN","53","65",".8154","2018-05-27 23:56:36.720000000"
"Anderson MD, Rodney","DM PTS 55-75 w/ACE/ARB","43","58",".7414","2018-05-27 23:56:31.860000000"
"Anderson MD, Rodney","Eye exam","66","100",".6600","2018-05-27 23:48:11.613000000"
"Anderson MD, Rodney","Foot Exam","75","100",".7500","2018-05-27 23:48:17.597000000"
"Anderson MD, Rodney","HgbA1c < 7.0                     ","45","100",".4500","2018-05-27 23:48:23.660000000"
"Anderson MD, Rodney","HgbA1c NOT > 9.0 (poor control) ","97","100",".9700","2018-05-27 23:48:28.473000000"
"Anderson MD, Rodney","Hypertension Patients 18-59 years BP <140/90","68","94",".7234","2018-05-27 23:48:44.363000000"
"Anderson MD, Rodney","Hypertension Patients over 18 BP <140/90","412","498",".8273","2018-05-27 23:48:57.630000000"
"Anderson MD, Rodney","Hypertension Patients over 59 years BP <150/90","355","413",".8596","2018-05-27 23:48:49.660000000"
"Anderson MD, Rodney","Mammogram Ages 52 -74","220","283",".7774","2018-05-27 23:49:24.573000000"
"Anderson MD, Rodney","Nephropathy Assessment","88","100",".8800","2018-05-27 23:48:33.770000000"
"Anderson MD, Rodney","Pap Smear Report","212","249",".8514","2018-05-27 23:57:20.333000000"
"Anderson MD, Rodney","Pneumovax - DM patients w/current pneumovax","87","100",".8700","2018-05-27 23:49:46.887000000"
"Anderson MD, Rodney","Pneumovax - Patients Age>65 w/current pneumovax","471","599",".7863","2018-05-27 23:49:53.090000000"
"Anderson MD, Rodney","Pneumovax - Smokers w/current pneumovax","29","43",".6744","2018-05-27 23:49:59.857000000"
"Anderson MD, Rodney","Smoking Cessation Advice or Treatment ","10","10","1.0000","2018-05-27 23:48:40.160000000"
"Anderson MD, Rodney","Statin patients with LDL in the past 365 days","299","421",".7102","2018-05-27 23:57:48.350000000"
"Anderson MD, Rodney","TD - Patients >18yrs with TD in last 10 years","1084","1316",".8237","2018-05-27 23:50:07.607000000"
"Anderson MD, Rodney","WCV 3-6 yr","64","66",".9697","2018-05-28 00:36:23.493000000"
"Bates MD, Jennifer","AAA Screening","1","11",".0909","2018-05-27 23:49:31.540000000"
"Bates MD, Jennifer","Advance Directive - Patients >55yrs w/Advance Directive ","40","317",".1262","2018-05-27 23:49:40.950000000"
"Bates MD, Jennifer","Blood Pressure NOT Controlled  >140/90 mm Hg    ","7","70",".1000","2018-05-27 23:48:07.143000000"
"Bates MD, Jennifer","Chlamydia","9","24",".3750","2018-05-27 23:49:19.743000000"
"Bates MD, Jennifer","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","213","309",".6893","2018-05-27 23:49:05.867000000"
"Island Family Physicians","DM PTS 40 to 75 w/STATIN","186","287",".7044","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","DM PTS 40 to 75 w/STATIN","503","645",".7808","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","DM PTS 40 to 75 w/STATIN","561","739",".7689","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","DM PTS 40 to 75 w/STATIN","483","616",".7702","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","DM PTS 40 to 75 w/STATIN","239","343",".6842","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","DM PTS 40 to 75 w/STATIN","128","206",".6625","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","DM PTS 55-75 w/ACE/ARB","214","270",".7680","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","DM PTS 55-75 w/ACE/ARB","178","253",".7016","2018-05-28 04:00:05.667000000"
"Family Health Associates","DM PTS 55-75 w/ACE/ARB","314","400",".8008","2018-05-28 04:00:05.667000000"
"Ferndale Family Medical Center","DM PTS 55-75 w/ACE/ARB","275","382",".7315","2018-05-28 04:00:05.667000000"
"Island Family Physicians","DM PTS 55-75 w/ACE/ARB","162","231",".7099","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","DM PTS 55-75 w/ACE/ARB","411","528",".7846","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","DM PTS 55-75 w/ACE/ARB","406","531",".7691","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","DM PTS 55-75 w/ACE/ARB","396","491",".7967","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","DM PTS 55-75 w/ACE/ARB","203","261",".7633","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","DM PTS 55-75 w/ACE/ARB","109","162",".6721","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","Eye exam","228","429",".5318","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","Eye exam","137","400",".3398","2018-05-28 04:00:05.667000000"
"Family Health Associates","Eye exam","317","681",".4724","2018-05-28 04:00:05.667000000"
"Ferndale Family Medical Center","Eye exam","237","683",".3388","2018-05-28 04:00:05.667000000"
"Island Family Physicians","Eye exam","220","410",".5426","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","Eye exam","422","999",".4103","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","Eye exam","579","934",".6284","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","Eye exam","336","787",".4344","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","Eye exam","229","448",".5117","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","Eye exam","107","270",".4324","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","Foot Exam","297","429",".6935","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","Foot Exam","309","400",".7737","2018-05-28 04:00:05.667000000"
"Family Health Associates","Foot Exam","495","681",".7339","2018-05-28 04:00:05.667000000"
"Ferndale Family Medical Center","Foot Exam","461","683",".6599","2018-05-28 04:00:05.667000000"
"Island Family Physicians","Foot Exam","333","410",".8253","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","Foot Exam","747","999",".7482","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","Foot Exam","713","934",".7623","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","Foot Exam","625","787",".7664","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","Foot Exam","340","448",".7332","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","Foot Exam","230","270",".8502","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","HgbA1c < 7.0                     ","187","429",".4395","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","HgbA1c < 7.0                     ","147","400",".3648","2018-05-28 04:00:05.667000000"
"Family Health Associates","HgbA1c < 7.0                     ","320","681",".4569","2018-05-28 04:00:05.667000000"
"Ferndale Family Medical Center","HgbA1c < 7.0                     ","338","683",".4997","2018-05-28 04:00:05.667000000"
"Island Family Physicians","HgbA1c < 7.0                     ","197","410",".4910","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","HgbA1c < 7.0                     ","474","999",".4634","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","HgbA1c < 7.0                     ","397","934",".4233","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","HgbA1c < 7.0                     ","362","787",".4493","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","HgbA1c < 7.0                     ","172","448",".3825","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","HgbA1c < 7.0                     ","101","270",".3356","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","HgbA1c NOT > 9.0 (poor control) ","377","429",".8888","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","HgbA1c NOT > 9.0 (poor control) ","331","400",".8286","2018-05-28 04:00:05.667000000"
"Family Health Associates","HgbA1c NOT > 9.0 (poor control) ","627","681",".9223","2018-05-28 04:00:05.667000000"
"Ferndale Family Medical Center","HgbA1c NOT > 9.0 (poor control) ","615","683",".9000","2018-05-28 04:00:05.667000000"
"Island Family Physicians","HgbA1c NOT > 9.0 (poor control) ","375","410",".9133","2018-05-28 04:00:05.667000000"
"Lynden Family Medicine","HgbA1c NOT > 9.0 (poor control) ","879","999",".8634","2018-05-28 04:00:05.667000000"
"North Cascade Family Physicians","HgbA1c NOT > 9.0 (poor control) ","801","934",".8617","2018-05-28 04:00:05.667000000"
"North Sound Family Medicine","HgbA1c NOT > 9.0 (poor control) ","712","787",".8869","2018-05-28 04:00:05.667000000"
"Squalicum Family Medicine","HgbA1c NOT > 9.0 (poor control) ","399","448",".8961","2018-05-28 04:00:05.667000000"
"Whatcom Family Medicine","HgbA1c NOT > 9.0 (poor control) ","237","270",".8966","2018-05-28 04:00:05.667000000"
"Bellingham Bay Medical Center","Hypertension Patients 18-59 years BP <140/90","422","593",".7322","2018-05-28 04:00:05.667000000"
"Birch Bay Family Medicine","Hypertension Patients 18-59 years BP <140/90","243","349",".6786","2018-05-28 04:00:05.667000000"
