"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","42","53",".7925","2019-02-18 01:07:25.833000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","188","658",".2857","2019-02-18 01:07:43.730000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","156",".0641","2019-02-18 01:05:19.580000000"
"Alexander MD, Steven","Chlamydia","","","","2019-02-18 01:07:05.830000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","405","534",".7584","2019-02-18 01:06:35.253000000"
"Alexander MD, Steven","Diabetes Care Gaps ","151","156",".9679","2019-02-18 01:18:29.503000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","73","86",".8488","2019-02-18 02:57:11.400000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","50","74",".6757","2019-02-18 01:17:37.940000000"
"Alexander MD, Steven","Eye exam","81","156",".5192","2019-02-18 01:05:26.893000000"
"Alexander MD, Steven","Foot Exam","137","156",".8782","2019-02-18 02:55:04.743000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","154","156",".9872","2019-02-18 02:40:58.853000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","83","156",".5321","2019-02-18 01:05:37.203000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","144","156",".9231","2019-02-18 01:05:44"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","79",".8861","2019-02-18 01:06:00.410000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","382","410",".9317","2019-02-18 01:06:22.970000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","314","331",".9486","2019-02-18 01:06:11.707000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","131","177",".7401","2019-02-18 01:07:12.320000000"
"Alexander MD, Steven","Nephropathy Assessment ","107","156",".6859","2019-02-18 02:55:12.260000000"
"Alexander MD, Steven","Pap Smear Report","128","240",".5333","2019-02-18 01:18:37.427000000"
"Alexander MD, Steven","Pneumovax - DM","147","156",".9423","2019-02-18 02:55:20.243000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","388","455",".8527","2019-02-18 01:07:57"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","41","60",".6833","2019-02-18 01:08:07.420000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","12","12","1.0000","2019-02-18 01:05:54.597000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","297","339",".8761","2019-02-18 01:19:18.350000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","943","1170",".8060","2019-02-18 01:08:17.907000000"
"Alexander MD, Steven","WCV 3-6 yr","25","59",".4237","2019-02-18 02:18:33.513000000"
"Anderson MD, Greg","AAA Screening","80","97",".8247","2019-02-18 01:07:25.833000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","211","620",".3403","2019-02-18 01:07:43.730000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","10","103",".0971","2019-02-18 01:05:19.580000000"
"Anderson MD, Greg","Chlamydia","1","4",".2500","2019-02-18 01:07:05.830000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","536","652",".8221","2019-02-18 01:06:35.253000000"
"Anderson MD, Greg","Diabetes Care Gaps ","101","103",".9806","2019-02-18 01:18:29.503000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","74","83",".8916","2019-02-18 02:57:11.400000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","55","70",".7857","2019-02-18 01:17:37.940000000"
"Anderson MD, Greg","Eye exam","72","103",".6990","2019-02-18 01:05:26.893000000"
"Anderson MD, Greg","Foot Exam","91","103",".8835","2019-02-18 02:55:04.743000000"
"Anderson MD, Greg","HbA1c test last 365 days     ","99","103",".9612","2019-02-18 02:40:58.853000000"
"Anderson MD, Greg","HgbA1c < 7.0                     ","44","103",".4272","2019-02-18 01:05:37.203000000"
"Anderson MD, Greg","HgbA1c NOT > 9.0 (poor control) ","93","103",".9029","2019-02-18 01:05:44"
"Anderson MD, Greg","Hypertension Patients 18-59 years BP <140/90","91","132",".6894","2019-02-18 01:06:00.410000000"
"Anderson MD, Greg","Hypertension Patients over 18 BP <140/90","342","413",".8281","2019-02-18 01:06:22.970000000"
"Anderson MD, Greg","Hypertension Patients over 59 years BP <150/90","256","281",".9110","2019-02-18 01:06:11.707000000"
"Anderson MD, Greg","Mammogram Ages 52 -74","117","158",".7405","2019-02-18 01:07:12.320000000"
"Anderson MD, Greg","Nephropathy Assessment ","83","103",".8058","2019-02-18 02:55:12.260000000"
"Anderson MD, Greg","Pap Smear Report","128","176",".7273","2019-02-18 01:18:37.427000000"
"Anderson MD, Greg","Pneumovax - DM","94","103",".9126","2019-02-18 02:55:20.243000000"
"Anderson MD, Greg","Pneumovax - Patients Age>65 w/current pneumovax","324","385",".8416","2019-02-18 01:07:57"
"Anderson MD, Greg","Pneumovax - Smokers w/current pneumovax","40","73",".5479","2019-02-18 01:08:07.420000000"
"Anderson MD, Greg","Smoking Cessation Advice or Treatment ","5","5","1.0000","2019-02-18 01:05:54.597000000"
"Anderson MD, Greg","Statin patients with LDL in the past 365 days","240","324",".7407","2019-02-18 01:19:18.350000000"
"Anderson MD, Greg","TD - Patients >18yrs with TD in last 10 years","1076","1276",".8433","2019-02-18 01:08:17.907000000"
"Anderson MD, Greg","WCV 3-6 yr","12","18",".6667","2019-02-18 02:18:33.513000000"
"Anderson MD, Rodney","AAA Screening","60","83",".7229","2019-02-18 01:07:25.833000000"
"Anderson MD, Rodney","Advance Directive - Patients >55yrs w/Advance Directive ","92","742",".1240","2019-02-18 01:07:43.730000000"
