"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","41","55",".7455","2019-01-21 01:04:07.223000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","189","661",".2859","2019-01-21 01:04:22.540000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","8","161",".0497","2019-01-21 01:01:49.867000000"
"Alexander MD, Steven","Chlamydia","","","","2019-01-21 01:03:51.067000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","408","534",".7640","2019-01-21 01:03:24.193000000"
"Alexander MD, Steven","Diabetes Care Gaps ","152","161",".9441","2019-01-21 01:14:22.200000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","52","76",".6842","2019-01-21 01:13:35.260000000"
"Alexander MD, Steven","Eye exam","85","161",".5280","2019-01-21 01:01:55.710000000"
"Alexander MD, Steven","Foot Exam","140","161",".8696","2019-01-21 02:50:03.380000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","152","161",".9441","2019-01-21 02:33:49.667000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","85","161",".5280","2019-01-21 01:02:14.930000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","149","161",".9255","2019-01-21 01:02:23.120000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","70","79",".8861","2019-01-21 01:02:48.153000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","384","412",".9320","2019-01-21 01:03:09.953000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","316","333",".9489","2019-01-21 01:02:59.097000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","178",".7416","2019-01-21 01:03:56.770000000"
"Alexander MD, Steven","Nephropathy Assessment ","115","161",".7143","2019-01-21 02:50:10.177000000"
"Alexander MD, Steven","Pap Smear Report","126","242",".5207","2019-01-21 01:14:29.810000000"
"Alexander MD, Steven","Pneumovax - DM ","152","161",".9441","2019-01-21 02:50:17.410000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","394","457",".8621","2019-01-21 01:04:46.930000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","41","61",".6721","2019-01-21 01:04:56.497000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","12","12","1.0000","2019-01-21 01:02:42.717000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","295","342",".8626","2019-01-21 01:14:59.827000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","953","1181",".8069","2019-01-21 01:05:06.833000000"
"Alexander MD, Steven","WCV 3-6 yr","25","59",".4237","2019-01-21 02:11:32.787000000"
