"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","39","53",".7358","2018-11-26 00:53:45.953000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","194","668",".2904","2018-11-26 00:54:00.813000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","11","160",".0688","2018-11-26 00:51:45.017000000"
"Alexander MD, Steven","Chlamydia","","","","2018-11-26 00:53:30.360000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","404","533",".7580","2018-11-26 00:53:03.197000000"
"Alexander MD, Steven","Diabetes Care Gaps ","150","160",".9375","2018-11-26 01:03:41.030000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","74","88",".8409","2018-11-26 01:02:54.533000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","54","77",".7013","2018-11-26 01:02:48.627000000"
"Alexander MD, Steven","Eye exam","86","160",".5375","2018-11-26 00:51:50.920000000"
"Alexander MD, Steven","Foot Exam","143","160",".8938","2018-11-26 00:51:57.947000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","151","160",".9438","2018-11-26 02:18:53.270000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","87","160",".5438","2018-11-26 00:52:05.180000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","149","160",".9313","2018-11-26 00:52:11.807000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","68","78",".8718","2018-11-26 00:52:31.743000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","389","415",".9373","2018-11-26 00:52:52.710000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","321","337",".9525","2018-11-26 00:52:42.180000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","131","179",".7318","2018-11-26 00:53:36.017000000"
"Alexander MD, Steven","Nephropathy Assessment","125","160",".7813","2018-11-26 00:52:18.853000000"
"Alexander MD, Steven","Pap Smear Report","129","247",".5223","2018-11-26 01:03:48.500000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","149","160",".9313","2018-11-26 00:54:08.800000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","401","461",".8698","2018-11-26 00:54:16.720000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","42","61",".6885","2018-11-26 00:54:26.250000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","10",".9000","2018-11-26 00:52:26.650000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","299","344",".8692","2018-11-26 01:04:25.320000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","960","1197",".8020","2018-11-26 00:54:35.877000000"
"Alexander MD, Steven","WCV 3-6 yr","63","64",".9844","2018-11-26 01:56:53.687000000"
"Anderson MD, Greg","AAA Screening","84","104",".8077","2018-11-26 00:53:45.953000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","200","632",".3165","2018-11-26 00:54:00.813000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","12","106",".1132","2018-11-26 00:51:45.017000000"
"Anderson MD, Greg","Chlamydia","2","4",".5000","2018-11-26 00:53:30.360000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","548","666",".8228","2018-11-26 00:53:03.197000000"
"Anderson MD, Greg","Diabetes Care Gaps ","106","106","1.0000","2018-11-26 01:03:41.030000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","74","85",".8706","2018-11-26 01:02:54.533000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","72",".7917","2018-11-26 01:02:48.627000000"
"Anderson MD, Greg","Eye exam","69","106",".6509","2018-11-26 00:51:50.920000000"
