"NAME","Metricname","SeenNum","SeenDenom","SeenAvg","LastUpdate"
"Alexander MD, Steven","AAA Screening","39","54",".7222","2018-11-12 00:55:36.977000000"
"Alexander MD, Steven","Advance Directive - Patients >55yrs w/Advance Directive ","190","668",".2844","2018-11-12 00:55:52.197000000"
"Alexander MD, Steven","Blood Pressure NOT Controlled  >140/90 mm Hg    ","13","159",".0818","2018-11-12 00:53:34.830000000"
"Alexander MD, Steven","Chlamydia","","","","2018-11-12 00:55:15.307000000"
"Alexander MD, Steven","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","401","532",".7538","2018-11-12 00:54:51.477000000"
"Alexander MD, Steven","Diabetes Care Gaps ","149","159",".9371","2018-11-12 01:05:49.380000000"
"Alexander MD, Steven","DM PTS 40 to 75 w/STATIN","74","87",".8506","2018-11-12 01:05:00.847000000"
"Alexander MD, Steven","DM PTS 55-75 w/ACE/ARB","54","76",".7105","2018-11-12 01:04:55.410000000"
"Alexander MD, Steven","Eye exam","85","159",".5346","2018-11-12 00:53:40.673000000"
"Alexander MD, Steven","Foot Exam","143","159",".8994","2018-11-12 00:53:47.650000000"
"Alexander MD, Steven","HbA1c test last 365 days     ","149","159",".9371","2018-11-12 02:22:54.850000000"
"Alexander MD, Steven","HgbA1c < 7.0                     ","88","159",".5535","2018-11-12 00:53:55.180000000"
"Alexander MD, Steven","HgbA1c NOT > 9.0 (poor control) ","147","159",".9245","2018-11-12 00:54:03.150000000"
"Alexander MD, Steven","Hypertension Patients 18-59 years BP <140/90","67","79",".8481","2018-11-12 00:54:23.243000000"
"Alexander MD, Steven","Hypertension Patients over 18 BP <140/90","389","417",".9329","2018-11-12 00:54:40.680000000"
"Alexander MD, Steven","Hypertension Patients over 59 years BP <150/90","322","338",".9527","2018-11-12 00:54:29.900000000"
"Alexander MD, Steven","Mammogram Ages 52 -74","132","179",".7374","2018-11-12 00:55:21.087000000"
"Alexander MD, Steven","Nephropathy Assessment","124","159",".7799","2018-11-12 00:54:10.100000000"
"Alexander MD, Steven","Pap Smear Report","126","247",".5101","2018-11-12 01:05:56.987000000"
"Alexander MD, Steven","Pneumovax - DM patients w/current pneumovax","149","159",".9371","2018-11-12 00:56:00.853000000"
"Alexander MD, Steven","Pneumovax - Patients Age>65 w/current pneumovax","401","460",".8717","2018-11-12 00:56:08.820000000"
"Alexander MD, Steven","Pneumovax - Smokers w/current pneumovax","42","61",".6885","2018-11-12 00:56:18.027000000"
"Alexander MD, Steven","Smoking Cessation Advice or Treatment ","9","10",".9000","2018-11-12 00:54:18.007000000"
"Alexander MD, Steven","Statin patients with LDL in the past 365 days","298","342",".8713","2018-11-12 01:06:27.270000000"
"Alexander MD, Steven","TD - Patients >18yrs with TD in last 10 years","959","1197",".8012","2018-11-12 00:56:28.970000000"
"Alexander MD, Steven","WCV 3-6 yr","63","64",".9844","2018-11-12 02:00:00.400000000"
"Anderson MD, Greg","AAA Screening","84","104",".8077","2018-11-12 00:55:36.977000000"
"Anderson MD, Greg","Advance Directive - Patients >55yrs w/Advance Directive ","197","631",".3122","2018-11-12 00:55:52.197000000"
"Anderson MD, Greg","Blood Pressure NOT Controlled  >140/90 mm Hg    ","9","105",".0857","2018-11-12 00:53:34.830000000"
"Anderson MD, Greg","Chlamydia","1","3",".3333","2018-11-12 00:55:15.307000000"
"Anderson MD, Greg","Colorectal Cancer Screening (Colonoscopy/Sigmoid/FIT test)","541","663",".8160","2018-11-12 00:54:51.477000000"
"Anderson MD, Greg","Diabetes Care Gaps ","105","105","1.0000","2018-11-12 01:05:49.380000000"
"Anderson MD, Greg","DM PTS 40 to 75 w/STATIN","74","84",".8810","2018-11-12 01:05:00.847000000"
"Anderson MD, Greg","DM PTS 55-75 w/ACE/ARB","57","71",".8028","2018-11-12 01:04:55.410000000"
"Anderson MD, Greg","Eye exam","71","105",".6762","2018-11-12 00:53:40.673000000"
"Anderson MD, Greg","Foot Exam","91","105",".8667","2018-11-12 00:53:47.650000000"
